location_id,location_type,name_en,name_hi,state,state_code,district,district_code,subdistrict,subdistrict_code,village_town,village_town_code,pincode,latitude,longitude,geocode_precision,source_id,source_object_id,is_synthetic,confidence_score,verified_at,dataset_version,in_ncr
LOC_BC441C1982A8,village,Basantpur Nagar (25),बसंतपुर नगर,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Basantpur Nagar (25),,,27.506282,78.153663,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_97D7E7646A07,village,Jamalpur Nagar (26),जमालपुर नगर,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Jamalpur Nagar (26),,,27.504266,78.16849,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_FFEA987136C8,village,Todarpur Majra (27),तोदड़पुर माजरा,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Todarpur Majra (27),,,27.514772,78.203861,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_9FDC68C414A8,village,Harjipur Majra (28),हरजीपुर माजरा,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Harjipur Majra (28),,,27.645866,78.079382,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_6A9DA971EEB8,village,Barwala Khera (29),बरवाला खेड़ा,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Barwala Khera (29),,,27.501655,78.08305,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_15024FF9BCD2,village,Sultanpur Kalan (30),सुल्तानपुर कलां,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Sultanpur Kalan (30),,,27.494003,78.109521,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_EAB6D576BF82,village,Devipur Kalan (31),देवीपुर कलां,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Devipur Kalan (31),,,27.576955,78.138896,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_782A9DB3C01B,village,Naurangpur Khurd (32),नौरंगपुर खुर्द,Uttar Pradesh,UP,Hathras,VB-UP-HATHRAS,,,Naurangpur Khurd (32),,,27.496009,78.203348,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_FEC5BD2B582F,village,Shahpur Khera,शाहपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Shahpur Khera,,,27.549917,77.572372,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F47AB8981742,village,Todarpur Khera,तोदड़पुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Todarpur Khera,,,27.376988,77.678828,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_BAD659FFF6D2,village,Ladwa,लाडवा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Ladwa,,,27.390243,77.668647,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_98FD5A932B43,village,Nangla Nagar,नंगला नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Nangla Nagar,,,27.470187,77.431565,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_3993EB6855CE,village,Ladwa,लाडवा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Ladwa,,,27.574552,77.550157,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_85C6C10DF9B1,village,Jamalpur Nagar,जमालपुर नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Jamalpur Nagar,,,27.362518,77.684684,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_FB6DB114F83E,village,Sikandarpur Khera,सिकंदरपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Sikandarpur Khera,,,27.466138,77.473358,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_964989834B0C,village,Chandpur Nagar,चांदपुर नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Chandpur Nagar,,,27.500648,77.497663,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_FB4DA877B4E7,village,Manakpur Nagar,मानकपुर नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Manakpur Nagar,,,27.586321,77.524742,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0E288B043E87,village,Chandpur,चांदपुर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Chandpur,,,27.490921,77.602753,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_865882560E30,village,Mubarikpur Khurd,मुबारिकपुर खुर्द,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Mubarikpur Khurd,,,27.52844,77.617681,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7FCD1FCF10BE,village,Jamalpur Nagar,जमालपुर नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Jamalpur Nagar,,,27.340092,77.617373,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_B3DE5D6E5C71,village,Shahpur Khera,शाहपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Shahpur Khera,,,27.513119,77.46086,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_86476C8CC5B0,village,Bhojpur,भोजपुर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Bhojpur,,,27.390396,77.687349,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_BC65FE28C4FF,village,Kishanpur Khera,किशनपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Kishanpur Khera,,,27.47969,77.518789,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_12709142C60F,village,Rampur,रामपुर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Rampur,,,27.512395,77.583847,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7DBDA64EEB0E,village,Naurangpur Kalan,नौरंगपुर कलां,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Naurangpur Kalan,,,27.558225,77.524569,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A89E52C3682A,village,Bahadurpur Khurd,बहादुरपुर खुर्द,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Bahadurpur Khurd,,,27.304382,77.671064,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_2D33B60F9FA3,village,Devipur Majra,देवीपुर माजरा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Devipur Majra,,,27.52428,77.512428,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0D2CE6EEAEF0,village,Jamalpur,जमालपुर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Jamalpur,,,27.339987,77.696806,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A20FC3B85285,village,Naurangpur Majra,नौरंगपुर माजरा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Naurangpur Majra,,,27.500498,77.599447,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4D280F7825DC,village,Manakpur Khurd,मानकपुर खुर्द,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Manakpur Khurd,,,27.389217,77.617238,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E507FBAD2261,village,Harjipur Kalan,हरजीपुर कलां,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Harjipur Kalan,,,27.409107,77.736808,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_EB24A15F1191,village,Devipur Khera,देवीपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Devipur Khera,,,27.552006,77.568599,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E3717D82D7F8,village,Harjipur Khera,हरजीपुर खेड़ा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Harjipur Khera,,,27.528414,77.532445,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_AF9F50EF2ABB,village,Kishanpur Majra,किशनपुर माजरा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Kishanpur Majra,,,27.591541,77.517882,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D49058073F22,village,Bhagwanpur Majra,भगवानपुर माजरा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Bhagwanpur Majra,,,27.507292,77.53939,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_548547266D4E,village,Bhagwanpur Nagar,भगवानपुर नगर,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Bhagwanpur Nagar,,,27.534145,77.542229,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_3E5E684E8704,village,Barwala Majra,बरवाला माजरा,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Barwala Majra,,,27.364375,77.66651,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_94890B312F05,village,Naurangpur Kalan,नौरंगपुर कलां,Uttar Pradesh,UP,Mathura,VB-UP-MATHURA,,,Naurangpur Kalan,,,27.324743,77.729739,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E9EBF9CE0D4B,village,Salempur Khera,सलेमपुर खेड़ा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Salempur Khera,,,27.265971,77.86761,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_6B5A4CB9C136,village,Kheri,खेड़ी,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Kheri,,,27.16835,77.965372,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D9E386766B93,village,Kishanpur Majra,किशनपुर माजरा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Kishanpur Majra,,,27.004504,78.311037,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_303B982316A0,village,Jamalpur,जमालपुर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Jamalpur,,,27.019813,78.236801,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E6674766C312,village,Nangla Kalan,नंगला कलां,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Nangla Kalan,,,27.274763,77.843812,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_315AD9F88DC1,village,Gopalpur Kalan,गोपालपुर कलां,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Gopalpur Kalan,,,27.061796,78.284845,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E9FBEEDBB284,village,Devipur Nagar,देवीपुर नगर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Devipur Nagar,,,27.280842,77.90711,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_383B87198289,village,Ladwa,लाडवा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Ladwa,,,27.300063,77.772249,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_14EC08EF6699,village,Fatehpur Majra,फतेहपुर माजरा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Fatehpur Majra,,,27.250866,77.9063,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_937F81774CED,village,Basantpur Nagar,बसंतपुर नगर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Basantpur Nagar,,,27.043797,78.309039,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_EE114235BDA0,village,Sultanpur Kalan,सुल्तानपुर कलां,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Sultanpur Kalan,,,27.295849,77.939865,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_85A1D27793EC,village,Alipur Majra,अलीपुर माजरा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Alipur Majra,,,27.186062,77.968792,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E6C0AACC2A34,village,Nathupur Kalan,नत्थूपुर कलां,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Nathupur Kalan,,,27.067648,78.172105,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F004615E1056,village,Dhanaura Khurd,धनौरा खुर्द,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Dhanaura Khurd,,,27.136562,77.968405,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_3F84DA7B7A98,village,Bahadurpur Khera,बहादुरपुर खेड़ा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Bahadurpur Khera,,,27.081527,78.308566,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_37802548517C,village,Shahpur,शाहपुर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Shahpur,,,27.16278,77.909789,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_6F57A4C6E834,village,Umarpur Khera,उमरपुर खेड़ा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Umarpur Khera,,,27.007583,78.290169,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_2357C4C47593,village,Nathupur,नत्थूपुर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Nathupur,,,27.011586,78.311037,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_97B81B797FBA,village,Fatehpur Khurd,फतेहपुर खुर्द,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Fatehpur Khurd,,,27.022569,78.311037,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_2B9E62C3E8FC,village,Fatehpur Khera,फतेहपुर खेड़ा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Fatehpur Khera,,,27.205105,77.871005,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E06ACAE374C4,village,Kishanpur Nagar,किशनपुर नगर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Kishanpur Nagar,,,27.282992,77.932223,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_C68BB575F181,village,Sultanpur,सुल्तानपुर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Sultanpur,,,27.253357,77.955602,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_53A0839750C8,village,Umarpur Majra,उमरपुर माजरा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Umarpur Majra,,,27.13814,77.907919,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_66DEE624DB86,village,Rasulpur Nagar,रसूलपुर नगर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Rasulpur Nagar,,,27.318576,77.707729,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4930C469E163,village,Todarpur Khurd,तोदड़पुर खुर्द,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Todarpur Khurd,,,27.202343,77.898241,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_B653FCB43810,village,Basantpur Majra,बसंतपुर माजरा,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Basantpur Majra,,,27.171742,78.300653,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F114ED9AAB5B,village,Bhagwanpur Khurd,भगवानपुर खुर्द,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Bhagwanpur Khurd,,,27.19987,77.926015,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_18170CFEC117,village,Sultanpur,सुल्तानपुर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Sultanpur,,,27.112656,78.275344,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_5F1FB4642134,village,Nathupur,नत्थूपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Nathupur,,,27.092624,78.290558,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F2C2130633AC,village,Harjipur Nagar,हरजीपुर नगर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Harjipur Nagar,,,27.30314,78.362953,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_9A17E769B2DD,village,Jhinjhana Majra,झिंझाना माजरा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Jhinjhana Majra,,,27.056464,78.259263,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_1C30F5460065,village,Jhinjhana,झिंझाना,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Jhinjhana,,,27.068457,78.321906,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_284F3431EE39,village,Sultanpur,सुल्तानपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Sultanpur,,,27.234474,78.353443,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_EA4BBC9E4F51,village,Bahadurpur Kalan,बहादुरपुर कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Bahadurpur Kalan,,,27.228747,78.598569,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_86F3408F1C5D,village,Fatehpur Majra,फतेहपुर माजरा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Fatehpur Majra,,,27.167894,78.617819,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_B7F801E6EB98,village,Salempur Khera,सलेमपुर खेड़ा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Salempur Khera,,,27.058383,78.173581,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_44050292A817,village,Mubarikpur Khera,मुबारिकपुर खेड़ा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Mubarikpur Khera,,,27.220351,78.425399,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_AB7C9714CAAE,village,Chandpur Nagar,चांदपुर नगर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Chandpur Nagar,,,27.212882,78.584944,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_71C60AC9501D,village,Basantpur Majra,बसंतपुर माजरा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Basantpur Majra,,,27.186095,78.421009,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_B94C3DB4DB74,village,Rasulpur,रसूलपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Rasulpur,,,27.194539,78.574716,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7D618F6A6A34,village,Nangla Kalan,नंगला कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Nangla Kalan,,,27.021141,78.260077,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0868E3BBC821,village,Fatehpur Kalan,फतेहपुर कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Fatehpur Kalan,,,27.205161,78.574611,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0A46BA39C083,village,Barwala Khurd,बरवाला खुर्द,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Barwala Khurd,,,27.185299,78.617819,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_608541980553,village,Bhagwanpur,भगवानपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Bhagwanpur,,,26.986632,78.287512,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_679026FC302F,village,Salempur Khurd,सलेमपुर खुर्द,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Salempur Khurd,,,27.204273,78.398315,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F63FD9F46366,village,Nangla Kalan,नंगला कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Nangla Kalan,,,27.242122,78.38041,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_586F6E2C032D,village,Nangla Kalan,नंगला कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Nangla Kalan,,,27.215045,78.589994,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_32535D5EBDA9,village,Rampur,रामपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Rampur,,,27.275215,78.419415,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4BDD76B0BBA5,village,Bhagwanpur Kalan,भगवानपुर कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Bhagwanpur Kalan,,,27.204387,78.441771,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_CDD582D8226F,village,Ladwa Khera,लाडवा खेड़ा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Ladwa Khera,,,27.190211,78.593636,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_71C8D991B449,village,Basantpur Kalan,बसंतपुर कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Basantpur Kalan,,,27.027222,78.334052,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_86182C457EA5,village,Rampur Kalan,रामपुर कलां,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Rampur Kalan,,,27.061836,78.314553,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_16F9FB0F85B4,village,Harjipur Khurd,हरजीपुर खुर्द,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Harjipur Khurd,,,27.233592,78.398314,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4756C7B2E608,village,Sultanpur Nagar,सुल्तानपुर नगर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Sultanpur Nagar,,,27.26562,78.376911,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_362D5ACB51AC,village,Manakpur,मानकपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Manakpur,,,27.048672,78.25774,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_2FAF50CCC210,village,Harjipur Khera,हरजीपुर खेड़ा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Harjipur Khera,,,27.302897,78.421211,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_549503EB40A0,village,Jhinjhana Khera,झिंझाना खेड़ा,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Jhinjhana Khera,,,27.178819,78.583862,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E9A8F616E4E1,village,Kishanpur,किशनपुर,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Kishanpur,,,27.239061,78.449172,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D515132AD623,village,Manakpur Khurd (1),मानकपुर खुर्द,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Manakpur Khurd (1),,,27.36521,78.616919,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_84586088B1B1,village,Ladwa Nagar (2),लाडवा नगर,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Ladwa Nagar (2),,,27.465147,78.861202,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F227FFAD1CFD,village,Salempur Nagar (3),सलेमपुर नगर,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Salempur Nagar (3),,,27.340951,78.646698,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E397785990D7,village,Mubarikpur Majra (4),मुबारिकपुर माजरा,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Mubarikpur Majra (4),,,27.438479,78.853959,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A2A2A301892F,village,Nangla Majra (5),नंगला माजरा,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Nangla Majra (5),,,27.404439,78.663961,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_254343A2E586,village,Bhojpur Khera (6),भोजपुर खेड़ा,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Bhojpur Khera (6),,,27.379214,78.595329,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7561F45D21AD,village,Jhinjhana Nagar (7),झिंझाना नगर,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Jhinjhana Nagar (7),,,27.457601,78.606938,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_CC6A5452A20E,village,Fatehpur Kalan (8),फतेहपुर कलां,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Fatehpur Kalan (8),,,27.482266,78.608855,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_492C5F645C56,village,Chandpur Khurd (9),चांदपुर खुर्द,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Chandpur Khurd (9),,,27.477546,78.64031,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7761B970BF1F,village,Mubarikpur Khera (10),मुबारिकपुर खेड़ा,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Mubarikpur Khera (10),,,27.544249,78.708168,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_DEBEA049D0B4,village,Kishanpur (11),किशनपुर,Uttar Pradesh,UP,Etah,VB-UP-ETAH,,,Kishanpur (11),,,27.501109,78.730028,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
