shop_id,location_id,shop_category,capacity_tonnes,daily_demand_kg,loading_service_min,vehicle_access,road_access_quality,anchor_village_location_id,is_synthetic,generation_method,source_id,seed,dataset_version
SHP_195015773B20,LOC_0DB438FFEE8B,multi,88.1,2365.0,60,LCV,0.448,LOC_9321299690B5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5877DF6FFCB4,LOC_BCE36072920A,pipe,26.2,956.0,33,2-axle,0.528,LOC_FE6BA2411E1B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DC92E6DF35E4,LOC_B43D83F3489F,cement,92.3,2589.0,53,2-axle,0.462,LOC_6F124F42499B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F29F3B8A74BF,LOC_1A4E3430B6F0,hardware,27.2,682.0,23,LCV,0.61,LOC_6AA8472A6CE1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5250600A66FB,LOC_3BAB882027B8,cement,65.5,957.0,39,2-axle,0.856,LOC_05A8C6A6C357,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E31EBC414417,LOC_E87B5CA9DECC,multi,101.6,1839.0,61,LCV,0.326,LOC_18374E6C9245,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C5434D3B3F3F,LOC_7E71CA1F0AFD,tile,63.7,2801.0,36,LCV,0.42,LOC_719EE7AE9AD6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D968DF61061D,LOC_22B55102B21A,multi,160.1,3096.0,61,3-axle,0.352,LOC_E6F556CEEDD5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7EBC27938B30,LOC_7D9A01AF5501,tmt,148.0,3671.0,67,2-axle,0.355,LOC_3FA38B328DC7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5B814D61F686,LOC_A6BAA43C0879,multi,189.7,7038.0,61,3-axle,0.621,LOC_DAA98AD50040,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F83119C9E1D9,LOC_E1029972EA95,cement,184.1,5527.0,40,3-axle,0.399,LOC_78305416F9A2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_37457A9006E7,LOC_925670D0F64D,hardware,24.7,824.0,36,LCV,0.549,LOC_9F0D53E57AC3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D5A92D49ABF5,LOC_D5CCC41953F7,brick,349.1,5279.0,74,3-axle,0.536,LOC_231D5B63F648,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F23C5DE854BD,LOC_D3C72D19131E,tmt,177.9,6299.0,56,2-axle,0.448,LOC_562458163AAE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_15633F0D3310,LOC_70E8C576F377,pipe,60.3,2695.0,29,2-axle,0.713,LOC_11E631DAC18B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_507BC27A463C,LOC_A0DAFE92E070,hardware,39.5,1953.0,36,3-axle,0.782,LOC_D8B870987702,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5002580502D3,LOC_3E5292FCC544,multi,131.0,4678.0,44,2-axle,0.625,LOC_4144C0F29CB3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_696B8B7283BC,LOC_C0F233C52353,multi,178.1,7577.0,55,2-axle,0.462,LOC_1C0FDA223E44,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FE3CDF1958DA,LOC_B3C5EBE7525F,hardware,57.2,1815.0,36,LCV,0.47,LOC_CE4265D3360D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3EC014860BC1,LOC_AA7CC646BAFD,brick,411.3,6595.0,62,heavy,0.555,LOC_4930C469E163,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B6E80AEB862D,LOC_927214D26EF4,paint,10.7,360.0,19,LCV,0.446,LOC_A93DC629E968,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_71245FB202E2,LOC_2EBE2D26EF1B,electrical,20.5,361.0,24,LCV,0.433,LOC_9603DF774AA2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_62A163FBA763,LOC_23B8F3FE87BC,cement,115.8,2495.0,41,LCV,0.51,LOC_3A640449654A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7E0C4EAAAACC,LOC_646FF5EA6DBF,tmt,106.3,2637.0,58,2-axle,0.452,LOC_F14DD3AF5316,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7B6DB29FE436,LOC_0332928AECA8,tile,91.4,4063.0,44,2-axle,0.61,LOC_617B73983AE6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_34F4FFCA0701,LOC_99E5501D2A6D,tmt,161.5,2732.0,59,3-axle,0.544,LOC_DC13DD3AE2C9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B310A75EEBA8,LOC_98F1F446FFD7,multi,135.0,4830.0,56,2-axle,0.431,LOC_B53AE40A3709,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_65DB5E8818BD,LOC_B4000DF7337F,brick,199.3,5198.0,71,3-axle,0.481,LOC_82002516DA32,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_59C9C017364E,LOC_5C757EE148F1,cement,213.2,9135.0,46,3-axle,0.506,LOC_FEC5BD2B582F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8AC9973666C3,LOC_415D0CE666E8,pipe,63.6,3146.0,32,2-axle,0.574,LOC_81272F81DB10,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FA4C6BAC323C,LOC_2A1CA8919AEE,pipe,33.5,1720.0,24,LCV,0.492,LOC_D6865948FC1D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_59F2C09EBF04,LOC_DF7BDED56ADF,brick,175.1,3087.0,65,2-axle,0.483,LOC_60B1E3E77DDF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D6FFC5B8B808,LOC_604E99CC2B83,multi,109.4,4199.0,58,LCV,0.721,LOC_4296583F9024,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7C689FC9ECC1,LOC_049761C8AEF7,hardware,23.7,1200.0,30,3-axle,0.96,LOC_DF2B9326610E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8227D15606C7,LOC_239C236906EA,multi,112.5,3272.0,53,2-axle,0.496,LOC_6B46F37BBC23,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_896781849F70,LOC_740057DD1EFB,hardware,30.7,435.0,31,LCV,0.231,LOC_20DBD0EE327E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_87B284C0EAB9,LOC_A4DA484F9CD3,cement,222.8,5281.0,56,2-axle,0.348,LOC_02BB593B4CC4,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_26944CC1B34D,LOC_5347E1D0C2F9,multi,62.1,1262.0,51,LCV,0.44,LOC_EF4BA14E242C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5B58464A5D75,LOC_716A2A52B988,cement,198.6,9267.0,38,3-axle,0.685,LOC_548FE98DDB58,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_000F0D246925,LOC_B66CA376BF3F,brick,302.4,10824.0,69,3-axle,0.539,LOC_A8510E1615E8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6335DD30344C,LOC_E8CAC48E2A77,electrical,35.5,665.0,17,LCV,0.504,LOC_C90254DC1403,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DE42CCFEBDB0,LOC_E0C108018004,multi,186.2,3939.0,44,3-axle,0.716,LOC_A0A54E4272CE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F388F554EDBE,LOC_78654222C8B1,hardware,37.1,784.0,24,2-axle,0.503,LOC_32FCE404ADDC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_217BA11BED01,LOC_0B56C71F4DF9,multi,139.7,5138.0,61,2-axle,0.662,LOC_B2565FD761F3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F46B8198E206,LOC_FB120484C98F,sanitary,50.0,674.0,24,LCV,0.474,LOC_D250432EEAE6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_EC5B41225A0C,LOC_D5A984C435B0,multi,127.3,3097.0,60,2-axle,0.571,LOC_0F61DD691102,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_505F8D1EA638,LOC_C922B0666201,paint,19.3,798.0,12,LCV,0.57,LOC_19B6C962BF20,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9A93706828D2,LOC_F3C98AA56379,multi,169.1,5428.0,44,2-axle,0.417,LOC_2E9834F07D72,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_35E3A1164513,LOC_289AB68BB632,sanitary,35.1,527.0,28,LCV,0.561,LOC_EFF4C28773E6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_39B27DA10863,LOC_0107C72B75AF,multi,86.5,2960.0,53,2-axle,0.622,LOC_3E29C1C509AB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0395CEA6373E,LOC_36040F25EB48,multi,168.2,4294.0,50,2-axle,0.542,LOC_6409C57595F5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A2C032B4F13B,LOC_9B0D6D466694,tmt,112.0,4164.0,52,2-axle,0.479,LOC_D515132AD623,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1BFC9297370A,LOC_045EFBFF2082,tmt,100.9,2923.0,52,2-axle,0.754,LOC_77602F9108D6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F01AD63778D5,LOC_08CF17A67A94,paint,30.4,1334.0,13,LCV,0.646,LOC_D6E69D55A8E5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F5D6D9B53ED3,LOC_E888733E19B3,pipe,30.5,1156.0,25,2-axle,0.593,LOC_32FCE404ADDC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_661A5250E7B4,LOC_73E11926AFB7,multi,92.5,1308.0,61,LCV,0.503,LOC_5286FBDC9E58,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_50172CD648F6,LOC_B50598B59580,brick,457.0,23167.0,73,heavy,0.596,LOC_E01FBB4F1226,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8577D5A190E6,LOC_27AB7D4EF3FF,hardware,50.6,1128.0,21,LCV,0.407,LOC_75B26EB13E5E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0BA3C60AD830,LOC_2B066D3AA468,tmt,96.3,3799.0,62,2-axle,0.595,LOC_9AD951683850,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8D3ED902CC72,LOC_6069FC0391A2,multi,185.5,6001.0,57,3-axle,0.642,LOC_0FD1A70C22C5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8DE9F7838C2E,LOC_578229A8F1C7,roofing,66.8,2482.0,45,LCV,0.528,LOC_378B9AEE096D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_253834733BBF,LOC_92C1ABF2553C,multi,64.6,1080.0,56,LCV,0.206,LOC_274A05316164,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FF8CDA1582BF,LOC_E8BCFFF9E7EA,electrical,27.8,336.0,30,LCV,0.436,LOC_A14750CC20AE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7EAC089C8EC1,LOC_9B7EB990D7D3,brick,448.0,16510.0,64,3-axle,0.389,LOC_3CB16E335086,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_57A763BE4B5D,LOC_5F1FEBD27EF9,roofing,74.8,2114.0,44,LCV,0.231,LOC_CE4265D3360D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BE936D4DC526,LOC_06112FFFC3B3,pipe,56.8,2191.0,37,2-axle,0.512,LOC_772031A7EFBC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_03F08B877D1C,LOC_765EAFE7F9F6,multi,119.5,5373.0,53,2-axle,0.529,LOC_F691003C80DE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C392210A7E9F,LOC_8A09C40CAF75,brick,406.1,11460.0,79,3-axle,0.342,LOC_7989CE5325DB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9A57BF755494,LOC_CDF62D4D12C0,multi,106.5,5861.0,43,2-axle,0.533,LOC_91B299E041FA,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7F6B5FC399BD,LOC_255EBEFE8E5E,multi,169.8,6343.0,53,2-axle,0.668,LOC_DEA95FC841C0,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_29DD02DA25EC,LOC_43D036816FDE,multi,57.2,1872.0,56,LCV,0.441,LOC_3D987BE0DBAB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_24A5726C89D5,LOC_7F596240CF42,electrical,18.5,322.0,17,LCV,0.461,LOC_AEBD136A15E4,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E02022A5D2A7,LOC_40FD160A6E2C,hardware,49.1,497.0,20,LCV,0.304,LOC_095093F0F49A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0EBB1E85751B,LOC_7C5969D0D207,brick,440.9,24355.0,64,heavy,0.852,LOC_DCF8B8421843,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5F2A4536C645,LOC_8F31743F06C1,cement,91.4,1787.0,40,LCV,0.507,LOC_08926CA20379,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B6D7203D8AD9,LOC_C4BF7F1199B0,pipe,31.1,1032.0,36,LCV,0.369,LOC_4070FA2E3B2C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D7DE66BA11EF,LOC_337F5BB5BC01,sanitary,57.1,2653.0,38,2-axle,0.605,LOC_1FC99A17CD93,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_19ABB8B4B499,LOC_47DA2534F4F7,cement,89.1,4290.0,42,2-axle,0.432,LOC_77D86F9F987B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0797A9206D9F,LOC_019E7160537D,electrical,12.4,370.0,15,LCV,0.461,LOC_40BEC5559047,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7513C332CA5C,LOC_332FC993B3B1,multi,151.0,4342.0,58,2-axle,0.125,LOC_2BC9207C671F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D513167205DD,LOC_AD5CE380CD38,sanitary,58.2,1362.0,36,LCV,0.515,LOC_0A364F3DD11E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A0ABF3CF50AA,LOC_FE817093BD8A,cement,83.3,3604.0,55,LCV,0.421,LOC_46341CAE4293,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4A2BE20FA2FF,LOC_4110DE6CB515,tmt,160.9,7657.0,66,2-axle,0.807,LOC_5D4A78030A10,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9652AF7B9824,LOC_86E4F2098EDD,hardware,26.7,1024.0,21,LCV,0.706,LOC_F91E8E82C9D6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5E4A9A58C6B4,LOC_89B12A66D642,roofing,125.8,4045.0,47,2-axle,0.451,LOC_DF95B0B92665,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_AD384FFAB562,LOC_53DFA88A06FA,multi,169.5,7074.0,56,2-axle,0.418,LOC_9BF487F2AB51,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2F838C6F2883,LOC_DA3800F24037,brick,466.0,18429.0,69,heavy,0.392,LOC_D31A2E25FC78,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7216552D161E,LOC_ED3A062FF451,multi,78.9,2706.0,48,LCV,0.397,LOC_841ACAFE0A13,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_02A7C3D945AE,LOC_239CA1EC9E15,multi,79.3,1312.0,42,LCV,0.624,LOC_72FF25410154,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E08AF796A0DE,LOC_B80891834DA0,multi,150.2,5363.0,54,2-axle,0.497,LOC_FE2423C5F510,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CCB6B2A3C1BC,LOC_74328C6B211B,tmt,194.3,8256.0,57,3-axle,0.468,LOC_0E9E7CFFD208,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_21D2D040F73B,LOC_EAB372E816E3,pipe,51.6,807.0,23,LCV,0.447,LOC_997018A815EF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_057035CBE1F8,LOC_7F1C6E7B4CA3,brick,374.6,13021.0,65,3-axle,0.589,LOC_F91C2367EED6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FBDFE41D5787,LOC_9404236289BB,tile,44.7,2278.0,49,2-axle,0.433,LOC_231D793A0334,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_25630AB301B4,LOC_2D18400CED6E,roofing,99.5,3495.0,44,2-axle,0.379,LOC_CB570D4104C5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_87B9E2733268,LOC_1680DB746899,multi,62.5,2381.0,44,LCV,0.383,LOC_A2AB001A3DF1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F168227143E4,LOC_EAD84A3E367F,brick,257.8,10263.0,73,3-axle,0.527,LOC_3FF9E1A58965,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5D1B64F657CB,LOC_3513D7DDD413,multi,89.1,2173.0,57,2-axle,0.521,LOC_81BAC8264EE3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_82DE3D97F7DA,LOC_864B4A604347,multi,110.6,2956.0,43,3-axle,0.582,LOC_C11E314DBF9F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_993E909B482D,LOC_1C2623E66350,multi,132.6,4088.0,53,2-axle,0.35,LOC_B9B5F9B68896,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F1E6E5769784,LOC_C241A127C50A,cement,193.0,7100.0,37,2-axle,0.341,LOC_61660DDC6DB1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_AA52AD1F55C5,LOC_80EE3444FB73,brick,219.4,7075.0,65,3-axle,0.529,LOC_E95938C45888,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C193F7F4B18F,LOC_845642EFC8A4,pipe,54.5,2027.0,27,LCV,0.5,LOC_A53A6E236EA7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_ACA18F852D56,LOC_4FDEB9F56076,electrical,34.4,1368.0,22,LCV,0.6,LOC_A9137167DC0E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_128774D12538,LOC_6F7BA38AA1C2,hardware,40.7,1449.0,30,LCV,0.631,LOC_EFB25C5E5A91,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F3BB222003C9,LOC_E44530A93554,tile,92.4,4242.0,38,2-axle,0.429,LOC_700A9055E4E7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_07ACEF758863,LOC_448F52BB6AA1,cement,117.9,5615.0,47,2-axle,0.339,LOC_005F29923764,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2AD829B2C94A,LOC_85245A2F3C77,sanitary,48.8,1723.0,36,LCV,0.36,LOC_FC4D90459970,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CC527D4D4DC1,LOC_7A16C060A4AB,pipe,63.4,1743.0,22,LCV,0.48,LOC_7036847809B3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A6268E92D9C8,LOC_1F8237CCD161,cement,104.2,4330.0,50,2-axle,0.517,LOC_B6FF5DEFE6BE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_EB454B04F907,LOC_3A05FE2C2DF7,tmt,92.0,3354.0,70,LCV,0.45,LOC_55526ED81F6F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_59AEFD6E4514,LOC_7A867533DFEC,multi,63.3,2690.0,61,LCV,0.52,LOC_0E2342298CF3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BF9F9B51BAD0,LOC_29E4B1A4A5F2,cement,212.2,12907.0,43,3-axle,0.779,LOC_418B7AAEE0F9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E1EB26120AF1,LOC_44D4CEFE51B3,cement,234.0,7351.0,55,3-axle,0.747,LOC_735BFC1760E1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_30C57CCE1F22,LOC_319265CC641F,cement,156.3,4233.0,51,2-axle,0.453,LOC_59355B66BAA9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_03B59DAAFD03,LOC_91663ABAF2D1,hardware,19.1,1230.0,23,3-axle,0.841,LOC_8556B68B51B6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DA37C14D3422,LOC_ACF9FD91A7AB,multi,56.0,2227.0,45,2-axle,0.282,LOC_C35754D8A6D1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_338FEC095B1D,LOC_9D4A36680CD2,hardware,34.1,1479.0,23,LCV,0.537,LOC_BF4D51D77FFE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_283984C0987D,LOC_F09CE08514F8,brick,407.2,4538.0,66,3-axle,0.609,LOC_00B07327CAAC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2D47950CBAFE,LOC_2EB59FEE5045,multi,69.0,3557.0,61,3-axle,0.811,LOC_E7E392882756,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_4CE4243562AC,LOC_473791E1BE2B,multi,63.7,3099.0,47,2-axle,0.424,LOC_549503EB40A0,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_59AECAFA7D81,LOC_7C4D01C5CFBD,tmt,96.5,3426.0,57,2-axle,0.507,LOC_9B98CA634BFF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C2AEE624D65B,LOC_E6DA5F875D5D,hardware,50.6,778.0,26,LCV,0.555,LOC_97AB1C15910B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_37E51AD3E758,LOC_448E545B6621,multi,138.0,6543.0,59,2-axle,0.453,LOC_C1127341BC3D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_00E83EA357D7,LOC_4A2B466D15DB,multi,126.8,2679.0,52,2-axle,0.359,LOC_89703DEC04D5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C1662C97D2FE,LOC_52EE4C7928F1,multi,87.2,3054.0,43,2-axle,0.458,LOC_CC90C0AC50D7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CA05E76EDA02,LOC_707629869770,paint,18.0,402.0,25,LCV,0.605,LOC_83C188777C76,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3D8846178419,LOC_9E0AF7CD14E4,tmt,141.2,5720.0,54,2-axle,0.605,LOC_D515132AD623,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_07E4057C6E0E,LOC_B79BABA52A10,cement,109.1,3326.0,50,LCV,0.52,LOC_984161DEC2B0,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DE4FC44B9181,LOC_6674C7E3918F,brick,475.5,7093.0,63,3-axle,0.462,LOC_03D50B66DB93,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9FB5E3EEF4DD,LOC_1B0C5869A751,multi,133.7,5211.0,58,2-axle,0.563,LOC_4881818765B6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FE1C952BB408,LOC_C34D06BA6002,tile,49.1,1562.0,45,LCV,0.256,LOC_ED65BF9509E3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0B688DFDD495,LOC_90CCBBAAE40B,multi,110.1,7111.0,48,heavy,0.771,LOC_9543C199049B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B203A0829043,LOC_CE81B619FDE6,paint,19.5,398.0,17,LCV,0.365,LOC_7097342BE77C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_321FD6BD51AF,LOC_7F3EADDA8CA5,pipe,38.6,534.0,25,LCV,0.437,LOC_D51C21C60400,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
