instance_id,request_id,node_order,demand_kg,dataset_version
INS_FF0BE5ABE5FC,REQ_1860762F22B6,2,13950.0,v0.1
INS_FF0BE5ABE5FC,REQ_A7A75CF88293,3,570.0,v0.1
INS_FF0BE5ABE5FC,REQ_83BBE01A7108,4,30000.0,v0.1
INS_FF0BE5ABE5FC,REQ_990125A14FA7,5,30000.0,v0.1
INS_FF0BE5ABE5FC,REQ_A1E788221B0A,6,8840.0,v0.1
INS_FF0BE5ABE5FC,REQ_C6D091FB4C91,7,3920.0000000000005,v0.1
INS_FF0BE5ABE5FC,REQ_94E47DD0439D,8,11150.0,v0.1
INS_A792D31F9FA2,REQ_BBCB6F5C41EE,0,27060.0,v0.1
INS_A792D31F9FA2,REQ_FDD057568520,1,30000.0,v0.1
INS_A792D31F9FA2,REQ_EDCDD411CC74,2,30000.0,v0.1
INS_A792D31F9FA2,REQ_A7BC46973A10,3,15700.0,v0.1
INS_A792D31F9FA2,REQ_1FF03DAE2839,4,30000.0,v0.1
INS_A792D31F9FA2,REQ_8D6E1C7C1E4E,5,30000.0,v0.1
INS_A792D31F9FA2,REQ_57FD9283ECDD,6,13890.0,v0.1
INS_A792D31F9FA2,REQ_05284FE85B1C,7,25360.0,v0.1
INS_A792D31F9FA2,REQ_CBE58178588E,8,10570.0,v0.1
INS_A792D31F9FA2,REQ_C40ABD233FAB,9,30000.0,v0.1
INS_A792D31F9FA2,REQ_546A19D960B0,10,30000.0,v0.1
INS_A792D31F9FA2,REQ_811D4A5B9CC3,11,30000.0,v0.1
INS_A792D31F9FA2,REQ_5397DF010582,12,30000.0,v0.1
INS_D613E8C40905,REQ_9AC9366C96AA,0,3350.0,v0.1
INS_D613E8C40905,REQ_9BB479A78DDB,1,30000.0,v0.1
INS_D613E8C40905,REQ_4048CE5BFD38,2,5040.0,v0.1
INS_D613E8C40905,REQ_0751CE2CF34E,3,6280.0,v0.1
INS_D613E8C40905,REQ_08267190904C,4,930.0,v0.1
INS_D613E8C40905,REQ_241C1F39E3A1,5,850.0,v0.1
INS_D613E8C40905,REQ_5D4838549F41,6,900.0,v0.1
INS_D613E8C40905,REQ_FF7001D4CB11,7,1160.0,v0.1
INS_099323E57666,REQ_3221235CEB1B,0,30000.0,v0.1
INS_099323E57666,REQ_8195BB41CA5C,1,550.0,v0.1
INS_099323E57666,REQ_5AA426312973,2,920.0,v0.1
INS_099323E57666,REQ_B201E6B5AC83,3,1700.0,v0.1
INS_099323E57666,REQ_EFB94B676B58,4,16580.0,v0.1
INS_099323E57666,REQ_3224915F7F85,5,2550.0,v0.1
INS_099323E57666,REQ_0910BBAC5CD7,6,1790.0,v0.1
INS_099323E57666,REQ_DC11A5600508,7,970.0,v0.1
INS_099323E57666,REQ_FDDD8626A5F3,8,960.0,v0.1
INS_099323E57666,REQ_743072F0DD02,9,1670.0,v0.1
INS_099323E57666,REQ_23EE053D7A1D,10,1880.0,v0.1
INS_099323E57666,REQ_4460C45019E0,11,12060.0,v0.1
INS_099323E57666,REQ_75157B2C1585,12,140.0,v0.1
INS_099323E57666,REQ_754A847340B6,13,300.0,v0.1
INS_099323E57666,REQ_00B3AA496C85,14,869.9999999999999,v0.1
INS_099323E57666,REQ_FB46F0C8C6B8,15,850.0,v0.1
INS_099323E57666,REQ_39C42B1119AB,16,6570.0,v0.1
INS_099323E57666,REQ_DBD6D1CDA2DD,17,11550.0,v0.1
INS_099323E57666,REQ_F93507F6D03A,18,28550.0,v0.1
INS_099323E57666,REQ_A414B3C6809A,19,30000.0,v0.1
INS_099323E57666,REQ_C8D14B467F03,20,2890.0,v0.1
INS_099323E57666,REQ_D7E84A8CB4E1,21,1750.0,v0.1
INS_099323E57666,REQ_F5518AB0F222,22,750.0,v0.1
INS_099323E57666,REQ_CCD94892FC60,23,30000.0,v0.1
INS_099323E57666,REQ_7ABE8BAA5661,24,210.0,v0.1
INS_099323E57666,REQ_DB3554170156,25,950.0,v0.1
INS_099323E57666,REQ_C5A4CB19CB3B,26,21950.0,v0.1
INS_099323E57666,REQ_1DEF4872433B,27,2440.0,v0.1
INS_099323E57666,REQ_6EC789ED4AE6,28,1520.0,v0.1
INS_099323E57666,REQ_A8FCB08CF170,29,1150.0,v0.1
INS_099323E57666,REQ_92DD339A628D,30,9220.0,v0.1
INS_099323E57666,REQ_17CB30A1C1DF,31,10740.0,v0.1
INS_099323E57666,REQ_2C2C382E2DB2,32,6940.0,v0.1
INS_099323E57666,REQ_2FC148A1E91F,33,250.0,v0.1
INS_099323E57666,REQ_68603E888FB1,34,280.0,v0.1
INS_099323E57666,REQ_BBF5082AD190,35,14140.0,v0.1
INS_099323E57666,REQ_9A0F52F6D79B,36,2650.0,v0.1
INS_029CAFC75975,REQ_C178292B3454,0,1040.0,v0.1
INS_029CAFC75975,REQ_E65C35F1938E,1,950.0,v0.1
INS_029CAFC75975,REQ_81E907A08CB4,2,1100.0,v0.1
INS_029CAFC75975,REQ_390DB91BF4A5,3,2580.0,v0.1
INS_029CAFC75975,REQ_1A910078C614,4,760.0,v0.1
INS_029CAFC75975,REQ_7E6FF9CCAA42,5,1230.0,v0.1
INS_029CAFC75975,REQ_A1FF3FFFEE5F,6,450.0,v0.1
INS_029CAFC75975,REQ_B34352C75A25,7,10300.0,v0.1
INS_029CAFC75975,REQ_8411E5310CA6,8,4800.0,v0.1
INS_029CAFC75975,REQ_C1D8608ED031,9,1760.0,v0.1
INS_029CAFC75975,REQ_72BFB1E6226B,10,30000.0,v0.1
INS_029CAFC75975,REQ_AE6E19DA32AD,11,650.0,v0.1
INS_029CAFC75975,REQ_07C33BAA7EBE,12,1220.0,v0.1
INS_029CAFC75975,REQ_CDF567E49493,13,18650.0,v0.1
INS_029CAFC75975,REQ_78732EB4E752,14,1120.0,v0.1
INS_029CAFC75975,REQ_F74A16FBD130,15,30000.0,v0.1
INS_029CAFC75975,REQ_7D1F6B9BB9E2,16,6000.0,v0.1
INS_029CAFC75975,REQ_E0CAFDD396FA,17,5910.0,v0.1
INS_029CAFC75975,REQ_4FFE49E24AA7,18,21170.0,v0.1
INS_029CAFC75975,REQ_7B10951B0863,19,690.0,v0.1
INS_029CAFC75975,REQ_A6E9E45C2F2C,20,6859.999999999999,v0.1
INS_029CAFC75975,REQ_5628DC851857,21,16520.0,v0.1
INS_029CAFC75975,REQ_15C5E839D0A7,22,140.0,v0.1
INS_029CAFC75975,REQ_33E8FA80038F,23,200.0,v0.1
INS_32DDC3220375,REQ_D5F27ACB211F,0,7700.0,v0.1
INS_32DDC3220375,REQ_665EC8D56582,1,300.0,v0.1
INS_32DDC3220375,REQ_2886056121A9,2,6420.0,v0.1
INS_32DDC3220375,REQ_1C9DA336D244,3,710.0,v0.1
INS_32DDC3220375,REQ_80089640A1E8,4,22680.0,v0.1
INS_32DDC3220375,REQ_9C55A54CDE05,5,11470.0,v0.1
INS_32DDC3220375,REQ_8329C3D88CE9,6,110.00000000000001,v0.1
INS_32DDC3220375,REQ_59428E836BBB,7,180.0,v0.1
INS_32DDC3220375,REQ_67FBBDF77EC2,8,10170.0,v0.1
INS_32DDC3220375,REQ_57CFBA68BEE7,9,7770.0,v0.1
INS_32DDC3220375,REQ_20D4178BB2A9,10,16550.0,v0.1
INS_32DDC3220375,REQ_670FCACD5338,11,140.0,v0.1
INS_32DDC3220375,REQ_11A142D79C10,12,19350.0,v0.1
INS_32DDC3220375,REQ_6BAED77F0011,13,1770.0,v0.1
INS_32DDC3220375,REQ_6C07F7078969,14,8810.0,v0.1
INS_32DDC3220375,REQ_C340211C49FC,15,11375.0,v0.1
INS_32DDC3220375,REQ_FE69CF144F20,16,340.0,v0.1
INS_32DDC3220375,REQ_9D9690AB98F3,17,5270.0,v0.1
INS_32DDC3220375,REQ_E36F223AE32C,18,1720.0,v0.1
INS_32DDC3220375,REQ_CF5329BBF730,19,8290.0,v0.1
INS_32DDC3220375,REQ_D731E2520C8C,20,1510.0,v0.1
INS_32DDC3220375,REQ_04DC0EC91C52,21,28380.0,v0.1
INS_32DDC3220375,REQ_6E7861613908,22,100.0,v0.1
INS_32DDC3220375,REQ_3BC7431B9A8D,23,17580.0,v0.1
INS_32DDC3220375,REQ_C6BC8B71A508,24,6125.0,v0.1
INS_32DDC3220375,REQ_C87BF2BEE378,25,7359.999999999999,v0.1
INS_32DDC3220375,REQ_2C11796B73A4,26,4029.9999999999995,v0.1
INS_32DDC3220375,REQ_B23398652038,27,7725.0,v0.1
INS_32DDC3220375,REQ_C2EFD7886F3A,28,450.0,v0.1
INS_31A6DC28A493,REQ_27B4C6F471BB,0,30000.0,v0.1
INS_31A6DC28A493,REQ_311056F608DA,1,30000.0,v0.1
INS_31A6DC28A493,REQ_908CAF957017,2,1560.0,v0.1
INS_31A6DC28A493,REQ_62D161A096B6,3,8220.0,v0.1
INS_31A6DC28A493,REQ_3606C5A57A52,4,320.0,v0.1
INS_31A6DC28A493,REQ_F77F56A3553A,5,960.0,v0.1
INS_31A6DC28A493,REQ_D4DAF88A46F3,6,2720.0,v0.1
INS_31A6DC28A493,REQ_8375EEC9D338,7,30000.0,v0.1
INS_31A6DC28A493,REQ_5279345F6907,8,160.0,v0.1
INS_31A6DC28A493,REQ_5EB88076CE0B,9,3250.0,v0.1
INS_31A6DC28A493,REQ_50C163893990,10,330.0,v0.1
INS_31A6DC28A493,REQ_BA5680351D93,11,140.0,v0.1
INS_31A6DC28A493,REQ_15A905EC90C4,12,21350.0,v0.1
INS_31A6DC28A493,REQ_39A7C9F71D97,13,9950.0,v0.1
INS_31A6DC28A493,REQ_BBB2D0B068CA,14,2800.0,v0.1
INS_31A6DC28A493,REQ_557A644DF69E,15,30000.0,v0.1
INS_31A6DC28A493,REQ_D921980998A6,16,2820.0,v0.1
INS_31A6DC28A493,REQ_C4B0A7BD85F7,17,430.0,v0.1
INS_31A6DC28A493,REQ_04C5EB60AB97,18,30000.0,v0.1
INS_31A6DC28A493,REQ_CD46E38AE293,19,19010.0,v0.1
INS_31A6DC28A493,REQ_94608E003334,20,30000.0,v0.1
INS_31A6DC28A493,REQ_B06EE1FBD790,21,440.0,v0.1
INS_31A6DC28A493,REQ_BE03A802B4DF,22,1270.0,v0.1
INS_31A6DC28A493,REQ_F24631BB6CBF,23,30000.0,v0.1
INS_31A6DC28A493,REQ_9FBBDDD7FB3E,24,3980.0,v0.1
INS_31A6DC28A493,REQ_94B1E3B8E770,25,30000.0,v0.1
INS_2F961729F636,REQ_DAD67EDB4ED4,0,30290.0,v0.1
INS_2F961729F636,REQ_1472F9C509A1,1,5700.0,v0.1
INS_2F961729F636,REQ_5106B2B7B244,2,11990.0,v0.1
INS_2F961729F636,REQ_0D91D809D024,3,1050.0,v0.1
INS_2F961729F636,REQ_BB99A112A717,4,3470.0000000000005,v0.1
INS_2F961729F636,REQ_9075EBF2CB9D,5,20930.0,v0.1
INS_2F961729F636,REQ_DAAD29CCD2FD,6,1900.0,v0.1
INS_2F961729F636,REQ_2470033E23AC,7,1420.0,v0.1
INS_EA9E30E9BAD7,REQ_06344F6728CD,0,200.0,v0.1
INS_EA9E30E9BAD7,REQ_8B536E78FA6A,1,480.0,v0.1
INS_EA9E30E9BAD7,REQ_C2371FAE36CB,2,250.0,v0.1
INS_EA9E30E9BAD7,REQ_70907C1723EA,3,1520.0,v0.1
INS_EA9E30E9BAD7,REQ_54B9C996E7AC,4,30000.0,v0.1
INS_EA9E30E9BAD7,REQ_7B7934F08331,5,800.0,v0.1
INS_EA9E30E9BAD7,REQ_A81113AE39FF,6,19520.0,v0.1
INS_EA9E30E9BAD7,REQ_488C95E4189E,7,3550.0,v0.1
INS_EA9E30E9BAD7,REQ_0A44E89666EA,8,500.0,v0.1
INS_EA9E30E9BAD7,REQ_6C420F35F9DE,9,2080.0,v0.1
INS_EA9E30E9BAD7,REQ_6A1F4ECEEF7D,10,160.0,v0.1
INS_EA9E30E9BAD7,REQ_84CD142BB2C8,11,3690.0,v0.1
INS_EA9E30E9BAD7,REQ_B056A391EFBC,12,280.0,v0.1
INS_DD0F9E6206A0,REQ_8DE45CBAA239,0,1800.0,v0.1
INS_DD0F9E6206A0,REQ_2DCC01F66598,1,1450.0,v0.1
INS_DD0F9E6206A0,REQ_F83677D090A2,2,3890.0,v0.1
INS_DD0F9E6206A0,REQ_7BF3DD4989EB,3,4710.0,v0.1
INS_DD0F9E6206A0,REQ_77D69E581F42,4,13460.0,v0.1
INS_DD0F9E6206A0,REQ_D86AA64A74F2,5,30000.0,v0.1
INS_DD0F9E6206A0,REQ_A513D9D381C3,6,1490.0,v0.1
INS_DD0F9E6206A0,REQ_F0E16C97A453,7,14469.999999999998,v0.1
INS_DD0F9E6206A0,REQ_C058BABBE0D8,8,1140.0,v0.1
INS_D8CDCFBA6479,REQ_0A681F8EC45A,0,1100.0,v0.1
INS_D8CDCFBA6479,REQ_98B42D323E4F,1,23000.0,v0.1
INS_D8CDCFBA6479,REQ_4971558714ED,2,9840.0,v0.1
INS_D8CDCFBA6479,REQ_2CD7F90AB09E,3,5470.0,v0.1
INS_D8CDCFBA6479,REQ_C4233E70C73D,4,30000.0,v0.1
INS_D8CDCFBA6479,REQ_0DAD255D55D4,5,30000.0,v0.1
INS_D8CDCFBA6479,REQ_9D3B44E41888,6,11000.0,v0.1
INS_D8CDCFBA6479,REQ_AFFA8FABA295,7,10550.0,v0.1
INS_D8CDCFBA6479,REQ_89881E9BFB7F,8,340.0,v0.1
INS_D8CDCFBA6479,REQ_3580148AF3BC,9,1290.0,v0.1
INS_D8CDCFBA6479,REQ_4CA70A5DC192,10,660.0,v0.1
INS_D8CDCFBA6479,REQ_CE7255ED3058,11,600.0,v0.1
INS_999B74599FE5,REQ_46E51E8D1FD6,0,30000.0,v0.1
INS_999B74599FE5,REQ_BAD5094FC616,1,30000.0,v0.1
INS_999B74599FE5,REQ_725ACAF24939,2,30000.0,v0.1
INS_999B74599FE5,REQ_A7B945D73A87,3,30000.0,v0.1
INS_999B74599FE5,REQ_F26378D02269,4,30000.0,v0.1
INS_999B74599FE5,REQ_83460775ABB9,5,30000.0,v0.1
INS_999B74599FE5,REQ_3C110A7451AA,6,30000.0,v0.1
INS_999B74599FE5,REQ_C6B6CEDEAAEE,7,30000.0,v0.1
INS_8DC7C131CCA8,REQ_DC3703545022,0,2200.0,v0.1
INS_8DC7C131CCA8,REQ_33B01AF19B98,1,9460.0,v0.1
INS_8DC7C131CCA8,REQ_03F547274EEC,2,14830.0,v0.1
INS_8DC7C131CCA8,REQ_696A5E97D2DF,3,18310.0,v0.1
INS_8DC7C131CCA8,REQ_271EE63CBA33,4,2280.0,v0.1
INS_8DC7C131CCA8,REQ_A4732EC8929B,5,300.0,v0.1
INS_8DC7C131CCA8,REQ_B96408DAB9E1,6,2450.0,v0.1
INS_8DC7C131CCA8,REQ_34F079F2E10F,7,2160.0,v0.1
INS_8DC7C131CCA8,REQ_BF17E948DB6D,8,3450.0,v0.1
INS_8DC7C131CCA8,REQ_538E6311055B,9,30000.0,v0.1
INS_8DC7C131CCA8,REQ_7205FFC7F1BC,10,320.0,v0.1
INS_8DC7C131CCA8,REQ_A0207D7AB877,11,3700.0,v0.1
INS_8DC7C131CCA8,REQ_B7EEC93D9FE3,12,500.0,v0.1
INS_8DC7C131CCA8,REQ_05E21E458774,13,2630.0,v0.1
INS_8DC7C131CCA8,REQ_AA689C89C4C4,14,220.00000000000003,v0.1
INS_8DC7C131CCA8,REQ_FDD4AE206DD5,15,6440.000000000001,v0.1
INS_8DC7C131CCA8,REQ_910EC6093AE1,16,180.0,v0.1
INS_8DC7C131CCA8,REQ_62FB16DE0461,17,1839.9999999999998,v0.1
INS_8DC7C131CCA8,REQ_981CF96177D0,18,13850.0,v0.1
INS_8DC7C131CCA8,REQ_0C0D3F0CB3B6,19,2029.9999999999998,v0.1
INS_8DC7C131CCA8,REQ_ACED13BEEFE0,20,1750.0,v0.1
INS_8DC7C131CCA8,REQ_91DFC6486E80,21,2650.0,v0.1
INS_8DC7C131CCA8,REQ_E83731D13E5F,22,22330.0,v0.1
INS_8DC7C131CCA8,REQ_E9976B938B67,23,30000.0,v0.1
INS_8DC7C131CCA8,REQ_5508B974400D,24,4450.0,v0.1
INS_8DC7C131CCA8,REQ_C76089AE92C5,25,4040.0,v0.1
INS_8DC7C131CCA8,REQ_B4D36F209324,26,14870.0,v0.1
INS_8DC7C131CCA8,REQ_57187EA8E02A,27,12070.0,v0.1
INS_8DC7C131CCA8,REQ_70D6FAE9B2FF,28,250.0,v0.1
INS_8DC7C131CCA8,REQ_6D4E0DB0DB6E,29,1140.0,v0.1
INS_8DC7C131CCA8,REQ_B16ACA10DFB8,30,3230.0,v0.1
INS_8DC7C131CCA8,REQ_8D14411C5B7E,31,8790.0,v0.1
INS_8DC7C131CCA8,REQ_1B20A1BDDA5B,32,11770.0,v0.1
INS_8DC7C131CCA8,REQ_07FBF68D7C7C,33,350.0,v0.1
INS_8DC7C131CCA8,REQ_CC4C7445E9B5,34,2500.0,v0.1
INS_8DC7C131CCA8,REQ_E9898828FB07,35,919.9999999999999,v0.1
INS_8DC7C131CCA8,REQ_437F55158611,36,10440.0,v0.1
INS_8DC7C131CCA8,REQ_6157A23065B9,37,140.0,v0.1
INS_8DC7C131CCA8,REQ_135C5549CC79,38,1170.0,v0.1
INS_8DC7C131CCA8,REQ_D5FC0F11AF48,39,2130.0,v0.1
INS_8DC7C131CCA8,REQ_FE64B0153CFD,40,5500.0,v0.1
INS_8DC7C131CCA8,REQ_1C69077653F0,41,30000.0,v0.1
INS_8DC7C131CCA8,REQ_00817616E7DA,42,340.0,v0.1
INS_8DC7C131CCA8,REQ_C3376909AF9E,43,6550.0,v0.1
INS_8DC7C131CCA8,REQ_4A5F476A77DC,44,3270.0,v0.1
INS_8DC7C131CCA8,REQ_A1FF92EC1E47,45,3990.0,v0.1
INS_8DC7C131CCA8,REQ_C2EB3BE80C53,46,940.0,v0.1
INS_8DC7C131CCA8,REQ_60C4FB254D55,47,4780.0,v0.1
INS_8DC7C131CCA8,REQ_66BACBAC92C7,48,9680.0,v0.1
INS_8DC7C131CCA8,REQ_8AF8F47EDD3D,49,8010.0,v0.1
INS_8DC7C131CCA8,REQ_5894D64C974A,50,520.0,v0.1
INS_8DC7C131CCA8,REQ_AA3F197A14B0,51,2150.0,v0.1
INS_8DC7C131CCA8,REQ_2910C980B630,52,15650.0,v0.1
INS_8DC7C131CCA8,REQ_0E3232667760,53,1000.0,v0.1
INS_8DC7C131CCA8,REQ_84F106FCB017,54,4830.0,v0.1
INS_8DC7C131CCA8,REQ_F66F2D49B45A,55,30000.0,v0.1
INS_9B077567AD98,REQ_0A4DF53F36C6,0,1420.0,v0.1
INS_9B077567AD98,REQ_81E832633FC0,1,18220.0,v0.1
INS_9B077567AD98,REQ_90A61920EF7C,2,1740.0,v0.1
INS_9B077567AD98,REQ_699CE58671CD,3,4120.0,v0.1
INS_9B077567AD98,REQ_CCA2C323841F,4,14160.0,v0.1
INS_9B077567AD98,REQ_92A290BC9C81,5,3300.0,v0.1
INS_9B077567AD98,REQ_9AE9EEBF0508,6,450.0,v0.1
INS_9B077567AD98,REQ_E952969469B9,7,2590.0,v0.1
INS_9B077567AD98,REQ_296D63892447,8,310.0,v0.1
INS_9B077567AD98,REQ_7ACCB37B865E,9,3400.0,v0.1
INS_9B077567AD98,REQ_2FCFF2F31B50,10,500.0,v0.1
INS_9B077567AD98,REQ_DFD18D716C00,11,1260.0,v0.1
INS_9B077567AD98,REQ_801D64AD305C,12,21930.0,v0.1
INS_450991F9A825,REQ_05E617231F4B,0,500.0,v0.1
INS_450991F9A825,REQ_71F6F54D46F7,1,1340.0,v0.1
INS_450991F9A825,REQ_825E433E586B,2,2600.0,v0.1
INS_450991F9A825,REQ_219FC0579FB5,3,3000.0,v0.1
INS_450991F9A825,REQ_1DEA537C49C0,4,5290.0,v0.1
INS_450991F9A825,REQ_4C1DDF3B5E0D,5,1450.0,v0.1
INS_450991F9A825,REQ_6E3E6D74C967,6,4650.0,v0.1
INS_450991F9A825,REQ_824BB39F9AB9,7,30000.0,v0.1
INS_450991F9A825,REQ_27CF2AC229D9,8,3570.0,v0.1
INS_450991F9A825,REQ_C5A979482087,9,7100.0,v0.1
INS_450991F9A825,REQ_81C2C01131AB,10,1210.0,v0.1
INS_450991F9A825,REQ_977F85E71DA6,11,11000.0,v0.1
INS_4076BC16495C,REQ_7DC58BEA8AF0,0,30000.0,v0.1
INS_4076BC16495C,REQ_98BE0487939E,1,14820.0,v0.1
INS_4076BC16495C,REQ_66108919CC09,2,18930.0,v0.1
INS_4076BC16495C,REQ_1A1E66BE6867,3,30000.0,v0.1
INS_4076BC16495C,REQ_972044FB3724,4,969.9999999999999,v0.1
INS_4076BC16495C,REQ_95E77C6E68DD,5,13800.0,v0.1
INS_4076BC16495C,REQ_971381117570,6,10510.0,v0.1
INS_4076BC16495C,REQ_18FACE0D81FA,7,100.0,v0.1
INS_4076BC16495C,REQ_C49D050F4F95,8,22210.0,v0.1
INS_4076BC16495C,REQ_31A3AF63C33A,9,820.0,v0.1
INS_4076BC16495C,REQ_1C63D5362EA4,10,4250.0,v0.1
INS_4076BC16495C,REQ_60DCEE49F3BA,11,1150.0,v0.1
INS_69683E1815CD,REQ_2D7234950E98,0,650.0,v0.1
INS_69683E1815CD,REQ_F8356410EE1F,1,19410.0,v0.1
INS_69683E1815CD,REQ_326EB1D6D750,2,30000.0,v0.1
INS_69683E1815CD,REQ_916082562626,3,680.0,v0.1
INS_69683E1815CD,REQ_FE4A062EC260,4,360.0,v0.1
INS_69683E1815CD,REQ_9C511A59AE7E,5,30000.0,v0.1
INS_69683E1815CD,REQ_10C922F59573,6,250.0,v0.1
INS_69683E1815CD,REQ_800E6D461988,7,30000.0,v0.1
INS_69683E1815CD,REQ_CBFDACD6AA11,8,600.0,v0.1
INS_69683E1815CD,REQ_C56FD769D080,9,2370.0,v0.1
INS_69683E1815CD,REQ_850DC2A45C9D,10,950.0,v0.1
INS_69683E1815CD,REQ_819C1630F82D,11,1480.0,v0.1
INS_69683E1815CD,REQ_3E61BC0B1CC7,12,30000.0,v0.1
INS_69683E1815CD,REQ_9837DC1C8D1A,13,2300.0,v0.1
INS_69683E1815CD,REQ_90B85D916161,14,600.0,v0.1
INS_69683E1815CD,REQ_A1CEE4BCCA24,15,30000.0,v0.1
INS_69683E1815CD,REQ_C226F74171A8,16,600.0,v0.1
INS_69683E1815CD,REQ_132FEBC7A1F3,17,30000.0,v0.1
INS_69683E1815CD,REQ_0B9E3AD3B89E,18,30000.0,v0.1
INS_69683E1815CD,REQ_8C7A35C1F181,19,5020.0,v0.1
INS_69683E1815CD,REQ_2D0F5F47B50C,20,400.0,v0.1
INS_69683E1815CD,REQ_6FDF355C38A7,21,4760.0,v0.1
INS_69683E1815CD,REQ_6A7363134BF3,22,2600.0,v0.1
INS_69683E1815CD,REQ_B479697DD27A,23,15319.999999999998,v0.1
INS_69683E1815CD,REQ_0E18ADBD8F60,24,1900.0,v0.1
INS_69683E1815CD,REQ_5CACECF41450,25,9940.0,v0.1
INS_69683E1815CD,REQ_D9ACB0E92E69,26,500.0,v0.1
INS_69683E1815CD,REQ_34C21EB0A97A,27,18320.0,v0.1
INS_69683E1815CD,REQ_1AE16A77D5BA,28,2320.0,v0.1
INS_69683E1815CD,REQ_CE0BF3DD01AA,29,4740.0,v0.1
INS_69683E1815CD,REQ_40F2D43324E4,30,4190.0,v0.1
INS_69683E1815CD,REQ_D42036CAB0FB,31,22350.0,v0.1
INS_69683E1815CD,REQ_50EBD35AD376,32,30000.0,v0.1
INS_69683E1815CD,REQ_8F5978B3DBAC,33,440.0,v0.1
INS_69683E1815CD,REQ_0D8B22F33D36,34,950.0,v0.1
INS_69683E1815CD,REQ_426FC716A38E,35,3740.0,v0.1
INS_69683E1815CD,REQ_5CEAD7DDB6ED,36,18030.0,v0.1
INS_69683E1815CD,REQ_8D9439FAB18B,37,430.0,v0.1
INS_69683E1815CD,REQ_9B9AAC7200B8,38,300.0,v0.1
INS_69683E1815CD,REQ_51D479708442,39,30000.0,v0.1
INS_69683E1815CD,REQ_979ED3AC8A38,40,3760.0,v0.1
INS_69683E1815CD,REQ_EEB5D001E7B2,41,2830.0,v0.1
INS_69683E1815CD,REQ_ECEE41761F38,42,21730.0,v0.1
INS_69683E1815CD,REQ_9F67206318F3,43,1550.0,v0.1
INS_69683E1815CD,REQ_75CB7D6B6390,44,30000.0,v0.1
INS_69683E1815CD,REQ_AE9CF921F250,45,30000.0,v0.1
INS_69683E1815CD,REQ_5300FF45CEAC,46,750.0,v0.1
INS_69683E1815CD,REQ_78CFFA518527,47,30000.0,v0.1
INS_69683E1815CD,REQ_84231661535F,48,30000.0,v0.1
INS_69683E1815CD,REQ_33F416A1DD44,49,440.0,v0.1
INS_69683E1815CD,REQ_5BEB9BBA6BF0,50,420.0,v0.1
INS_69683E1815CD,REQ_5FBF018FC6F6,51,21910.0,v0.1
INS_69683E1815CD,REQ_F19EB2D4DDE4,52,1570.0,v0.1
INS_69683E1815CD,REQ_5BE6A4E6D70C,53,1360.0,v0.1
INS_69683E1815CD,REQ_F68A30F1216F,54,800.0,v0.1
INS_69683E1815CD,REQ_CA8D8D5DD7A5,55,430.0,v0.1
INS_F12A1CC684DD,REQ_E44CB1EF41DA,0,1350.0,v0.1
INS_F12A1CC684DD,REQ_63B2CF1EEE19,1,3440.0,v0.1
INS_F12A1CC684DD,REQ_BE41B1D56AE1,2,950.0,v0.1
INS_F12A1CC684DD,REQ_C26EF73B6170,3,600.0,v0.1
INS_F12A1CC684DD,REQ_5A82005A8A5F,4,11840.0,v0.1
INS_F12A1CC684DD,REQ_2E2AF77F2E44,5,450.0,v0.1
INS_F12A1CC684DD,REQ_779A5BE2F6AC,6,11230.0,v0.1
INS_F12A1CC684DD,REQ_894EF11359C2,7,11790.0,v0.1
INS_F12A1CC684DD,REQ_4BCB9BD8B793,8,2330.0,v0.1
INS_F12A1CC684DD,REQ_2C7468CCFF2B,9,570.0,v0.1
INS_F12A1CC684DD,REQ_2BF261D11A88,10,30000.0,v0.1
INS_F12A1CC684DD,REQ_D7DA7401F861,11,26820.0,v0.1
INS_F12A1CC684DD,REQ_80D36FD0EDD2,12,530.0,v0.1
INS_F12A1CC684DD,REQ_2F3FDB480DBD,13,480.0,v0.1
INS_F12A1CC684DD,REQ_9AE806AC1AAF,14,1150.0,v0.1
INS_7ADC2F1A7778,REQ_A095E3AC1D21,0,30000.0,v0.1
INS_7ADC2F1A7778,REQ_24B4F438D94F,1,30000.0,v0.1
INS_7ADC2F1A7778,REQ_B2B151895B58,2,30000.0,v0.1
INS_7ADC2F1A7778,REQ_18D05FE184DB,3,30000.0,v0.1
INS_7ADC2F1A7778,REQ_A683694C8366,4,30000.0,v0.1
INS_7ADC2F1A7778,REQ_3D137029DB76,5,30000.0,v0.1
INS_7ADC2F1A7778,REQ_B65209DD6FB1,6,30000.0,v0.1
INS_7ADC2F1A7778,REQ_BC3AE572C21A,7,30000.0,v0.1
INS_72A7FFB67640,REQ_A683694C8366,0,30000.0,v0.1
INS_72A7FFB67640,REQ_B65209DD6FB1,1,30000.0,v0.1
INS_72A7FFB67640,REQ_BC3AE572C21A,2,30000.0,v0.1
INS_72A7FFB67640,REQ_3D137029DB76,3,30000.0,v0.1
INS_72A7FFB67640,REQ_18D05FE184DB,4,30000.0,v0.1
INS_72A7FFB67640,REQ_24B4F438D94F,5,30000.0,v0.1
INS_72A7FFB67640,REQ_B2B151895B58,6,30000.0,v0.1
INS_72A7FFB67640,REQ_A095E3AC1D21,7,30000.0,v0.1
INS_96347EE84F58,REQ_891E3FF7D3C8,0,3050.0,v0.1
