instance_id,instance_hash,problem_type,size_band,depot_location_id,district,state_code,n_customers,n_vehicles,truck_ids,capacity_constraint,fleet_capacity_kg,total_demand_kg,capacity_feasible,time_window_constraint,pickup_delivery_constraint,circular_return_constraint,objective_weights_json,cost_snapshot_id,scenario_id,graph_version,quantum_ready,estimated_qubits_permutation,split,seed,dataset_version,split_reason
INS_E0975EFB54CC,6b6ce4794cd7db53,PDP,medium,LOC_0F3D188854D6,Amroha,UP,26,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,207370.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,729,train,20260903,v0.1,hash_bucket
INS_C89AAB076132,d0170f18ff543a98,CIRCULAR_VRP,large,LOC_B39E76DCD93F,Nuh,HR,53,12,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A,28840.0,363890.0,309150.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,2916,train,20260903,v0.1,hash_bucket
INS_0A20BC72C354,5c51b074ff9e5103,PDP,medium,LOC_B890897F9CCC,Kapurthala,PB,19,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,194890.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,400,train,20260903,v0.1,hash_bucket
INS_3E132E107A02,01a42044cd08e850,CIRCULAR_VRP,small,LOC_EC1D3E4138DF,Amritsar,PB,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,63390.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_E88C2433410E,f7e389a951176406,PDP,medium,LOC_2275B2D35F85,Palwal,HR,24,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,234060.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,625,test,20260903,v0.1,hash_bucket
INS_83C339471923,2aa68a98374f7bcd,PDP,medium,LOC_B56ABDBA32E2,Aligarh,UP,15,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,185200.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,256,train,20260903,v0.1,hash_bucket
INS_D2387D21E355,4c85b1f11ea4806d,CIRCULAR_VRP,small,LOC_4A5F46E3AFB5,Sitapur,UP,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,53095.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_49B1E31B0DD8,1885b7dd9abbded7,CIRCULAR_VRP,medium,LOC_2B9C182E1BB7,Panchkula,HR,29,14,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5,27990.0,420460.0,391150.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,900,train,20260903,v0.1,hash_bucket
INS_8A34151B26A5,658dbeecb51da0cf,VRPTW,medium,LOC_487C12AA952A,Jind,HR,24,10,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1,28950.0,306160.0,263450.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,625,train,20260903,v0.1,hash_bucket
INS_E045E28704A7,aade6451cf5b35ac,CVRP,small,LOC_6C7E235EC96D,Nawanshahr,PB,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,48740.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_4D99B40593DC,febb39ff443b045c,CVRP,medium,LOC_63A998834201,North East Delhi,DL,11,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,190980.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,validation,20260903,v0.1,hash_bucket
INS_8AEE00744467,505292922952c480,CVRP,medium,LOC_ED9C60D04FC0,SAS Nagar,PB,22,13,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509,28580.0,392470.0,344430.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,529,train,20260903,v0.1,hash_bucket
INS_8335405738CC,ef3215ad497c328b,PDP,small,LOC_487C12AA952A,Jind,HR,13,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,196520.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_FF7BF97B987D,315cd1706a4f4e48,VRPTW,small,LOC_27273A6A3299,Shamli,UP,13,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,178360.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_CA787109CFF6,124d24075ae30652,PDP,small,LOC_5775AEDC7A87,Kanpur Nagar,UP,10,8,TRK_8B0A48041C1C|TRK_4F95BDB0BA5A|TRK_CBC644EAB81E|TRK_A2930A44E92E|TRK_8F17F47DF021|TRK_7E9A026D4494|TRK_2913902A2DEE|TRK_4F6C0189023F,6420.0,81080.0,72010.0,True,False,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,121,test,20260903,v0.1,hash_bucket
INS_626902900AEF,7600522dcc4b53b9,VRPTW,small,LOC_60C46A471111,Pilibhit,UP,10,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,143480.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,121,train,20260903,v0.1,hash_bucket
INS_39D5169721D3,8b4af392e8a5e49c,CIRCULAR_VRP,large,LOC_C58F1767A842,Barnala,PB,31,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,231325.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,1024,train,20260903,v0.1,hash_bucket
INS_2842B03554EB,07a8abe909c117cc,PDP,medium,LOC_8F3BDE96C1C3,Rampur,UP,20,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,157890.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,441,train,20260903,v0.1,hash_bucket
INS_D6ABD436E5AA,1ea20cba0e06bca9,VRPTW,large,LOC_9F3A877025DA,Shahjahanpur,UP,49,10,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1,28950.0,306160.0,251850.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,2500,train,20260903,v0.1,hash_bucket
INS_7E49A8AD33C4,fddc47771bdff4bb,VRPTW,large,LOC_21F591BF08EC,West Delhi,DL,4,8,TRK_D5734C94CA97|TRK_0DB792D95BC8|TRK_CE161697CB0F|TRK_B4E942FB3E8F|TRK_547C0929AFCE|TRK_3D378E8843DC|TRK_57C748EE92F0|TRK_38CCD92D5770,6550.0,95530.0,83560.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,train,20260903,v0.1,hash_bucket
INS_E974E0F43F7F,ae4d093c7245ef35,VRPTW,small,LOC_443EF0FB4E8C,Etawah,UP,10,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,57595.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,121,train,20260903,v0.1,hash_bucket
INS_FEA34AD3FE6D,e0bb9bf74d4be74c,CIRCULAR_VRP,medium,LOC_CF065FE8EBAB,Gautam Buddha Nagar,UP,28,21,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5|TRK_8DC7FD5FF93A|TRK_7A91F5198B53|TRK_BEE1B756CA92|TRK_0331FB7CD37E|TRK_EEA8DB00B33D|TRK_3A519CFB8F0F|TRK_8C842CC0A407,25970.0,607600.0,569680.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,841,train,20260903,v0.1,hash_bucket
INS_96CC97141063,df0c46cd24fd5996,PDP,medium,LOC_6042150B38E7,Rohtak,HR,17,10,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1,28950.0,306160.0,256000.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,324,test,20260903,v0.1,hash_bucket
INS_8C7253822FA4,d74a86847b78ae3e,CIRCULAR_VRP,medium,LOC_7CE3D43FF63F,Ambala,HR,27,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,158950.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,784,train,20260903,v0.1,hash_bucket
INS_D41DB09DAB25,07716bd5792c2915,VRPTW,small,LOC_5242BE7C01CE,Rewari,HR,8,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,86530.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_51C4B617C8C2,3cc4777cb91ad4ba,PDP,small,LOC_4A5F46E3AFB5,Sitapur,UP,13,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,130090.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_B335973368F9,9eb3d50e0e7a37ba,CVRP,medium,LOC_796345940EEC,Budaun,UP,30,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,243980.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,961,train,20260903,v0.1,hash_bucket
INS_77956B9D3CF3,7afd61fb658cf4c2,PDP,small,LOC_4A5F46E3AFB5,Sitapur,UP,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,57770.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_3C69003D1A2E,626b16c8ca69613b,CIRCULAR_VRP,small,LOC_8EAD4661AFB9,Jhajjar,HR,12,5,TRK_2A2A3F44FD68|TRK_DF02CF5283B1|TRK_6F9F028D03FA|TRK_16E5A4F3E8DF|TRK_536C1B2DE910,6340.0,52980.0,41700.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,train,20260903,v0.1,hash_bucket
INS_9F0DCF0555E7,908301732659ac92,CIRCULAR_VRP,medium,LOC_2ECE587EC515,Hardoi,UP,26,13,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509,28580.0,392470.0,347420.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,729,train,20260903,v0.1,hash_bucket
INS_D73C6E6DBDF2,fac0570618c29aec,CIRCULAR_VRP,small,LOC_DD4D9C55D7BB,Fatehgarh Sahib,PB,12,4,TRK_106A24329287|TRK_403E348EEBE4|TRK_BDD154F2E697|TRK_F7A44017FF44,1950.0,47910.0,44140.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,validation,20260903,v0.1,hash_bucket
INS_F3A54A3EA9D5,29022897f4687025,PDP,large,LOC_91BA4A3395D5,Sirsa,HR,41,12,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A,28840.0,363890.0,323510.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,1764,train,20260903,v0.1,hash_bucket
INS_C743A9FC8526,f4b2c8ed29b3da96,PDP,small,LOC_2ADFB4EFDB06,Kaithal,HR,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,59830.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,validation,20260903,v0.1,hash_bucket
INS_5CBB59339A32,3c12bb3726353f9a,CVRP,small,LOC_2B9C182E1BB7,Panchkula,HR,14,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,124300.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,225,train,20260903,v0.1,hash_bucket
INS_C25A91629AED,686e91e84974208f,CIRCULAR_VRP,small,LOC_841795218E67,Ghaziabad,UP,9,3,TRK_BF4524860146|TRK_E0816312C500|TRK_ABC633A3D528,16520.0,61470.0,44550.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,100,train,20260903,v0.1,hash_bucket
INS_A933847091ED,b24d7932184fc9d0,VRPTW,large,LOC_F1EE6A62E5AA,Mahendragarh,HR,59,19,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5|TRK_8DC7FD5FF93A|TRK_7A91F5198B53|TRK_BEE1B756CA92|TRK_0331FB7CD37E|TRK_EEA8DB00B33D,26280.0,555400.0,513405.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,3600,train,20260903,v0.1,hash_bucket
INS_2AD5D5CE30D0,79ad844b404569ee,CIRCULAR_VRP,small,LOC_CF065FE8EBAB,Gautam Buddha Nagar,UP,12,11,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61,28890.0,335050.0,289650.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,train,20260903,v0.1,hash_bucket
INS_F3F972ED9EA1,f2041eb254bb8df5,PDP,small,LOC_61BECDCA1350,Central Delhi,DL,4,3,TRK_0331FB7CD37E|TRK_5116501BE0D5|TRK_05D6F43C6DC3,6010.0,45860.0,39620.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,25,validation,20260903,v0.1,hash_bucket
INS_B326411B2B71,7ef50db8cbb5f7ae,CIRCULAR_VRP,small,LOC_B890897F9CCC,Kapurthala,PB,9,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,151560.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,100,train,20260903,v0.1,hash_bucket
INS_F79C55874B27,678efdd1eab22c73,CIRCULAR_VRP,small,LOC_27273A6A3299,Shamli,UP,11,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,119300.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,test,20260903,v0.1,hash_bucket
INS_F6D396C7E030,38d38f5708bf4652,PDP,medium,LOC_E96863625035,Shahdara,DL,8,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,240000.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,validation,20260903,v0.1,hash_bucket
