availability_id,truck_id,location_id,available_time,remaining_capacity_kg,preferred_radius_km,return_home_by,is_synthetic,dataset_version
AVL_A7B1EA495767,TRK_176FE1AE1FEE,LOC_B890897F9CCC,08:30,4810.0,250.0,16:00,True,v0.1
AVL_AD1D02DBB986,TRK_176FE1AE1FEE,LOC_B890897F9CCC,06:15,10430.0,250.0,16:00,True,v0.1
AVL_B236851ABBC5,TRK_D4AEBAB5652D,LOC_2B9C182E1BB7,10:45,1320.0,90.0,16:00,True,v0.1
AVL_860ED20CC0EA,TRK_D4AEBAB5652D,LOC_2B9C182E1BB7,05:15,770.0,90.0,16:00,True,v0.1
AVL_1A5F4D6A6B19,TRK_FB045E9F7F61,LOC_11A4C40B0A4F,09:00,19180.0,200.0,20:00,True,v0.1
AVL_EE1B4F27CA3F,TRK_FB045E9F7F61,LOC_11A4C40B0A4F,10:45,27590.0,250.0,20:00,True,v0.1
AVL_C06EEFFB9217,TRK_8EFA0D582F26,LOC_E9EE964E8CFE,07:45,5570.0,200.0,12:00,True,v0.1
AVL_ADB8A0396496,TRK_8EFA0D582F26,LOC_E9EE964E8CFE,07:00,5870.0,190.0,12:00,True,v0.1
AVL_44E6F4403B77,TRK_8EFA0D582F26,LOC_E9EE964E8CFE,04:45,2500.0,210.0,12:00,True,v0.1
AVL_FB5DC6B7FD81,TRK_53CBDA158281,LOC_5B344A07BA57,10:15,10860.0,210.0,13:00,True,v0.1
AVL_C1543B5AE277,TRK_53CBDA158281,LOC_5B344A07BA57,07:15,4590.0,170.0,13:00,True,v0.1
AVL_3C5A3E0FFD8D,TRK_53CBDA158281,LOC_5B344A07BA57,09:45,6020.0,210.0,13:00,True,v0.1
AVL_EA2145C3F341,TRK_C580340C0DEF,LOC_F86E62177015,06:30,510.0,80.0,17:00,True,v0.1
AVL_07FCCD179AC3,TRK_C580340C0DEF,LOC_F86E62177015,07:30,350.0,50.0,17:00,True,v0.1
AVL_3268B81DBC05,TRK_EACC11A598BC,LOC_4E618897659A,10:45,9200.0,100.0,20:00,True,v0.1
AVL_4152B81CF84C,TRK_EACC11A598BC,LOC_4E618897659A,10:00,13970.0,170.0,20:00,True,v0.1
AVL_11062712CFA3,TRK_ABC633A3D528,LOC_841795218E67,07:15,15670.0,80.0,21:00,True,v0.1
AVL_1695A9F2932E,TRK_ABC633A3D528,LOC_841795218E67,07:45,12170.0,110.0,21:00,True,v0.1
AVL_AD9AE515B9FE,TRK_F1DE649175A6,LOC_D49CDCEB7AF7,08:45,5720.0,120.0,18:00,True,v0.1
AVL_2AB8F24A2B87,TRK_93A39B9400FE,LOC_58DEC063659A,12:15,1070.0,110.0,16:00,True,v0.1
AVL_DDB3B085AF0A,TRK_DB39FF3E302D,LOC_D24D73F16033,08:00,2020.0,120.0,14:00,True,v0.1
AVL_F39D4141A4D4,TRK_DB39FF3E302D,LOC_D24D73F16033,08:30,4100.0,120.0,14:00,True,v0.1
AVL_F49A57EE4D8A,TRK_61201E6441AD,LOC_8DBB3FA667B3,10:15,5510.0,250.0,20:00,True,v0.1
AVL_7F2619E6B9A3,TRK_62BE0015EC2D,LOC_2B9C182E1BB7,09:30,3250.0,220.0,19:00,True,v0.1
AVL_FA5B6035D914,TRK_6457D63032E1,LOC_D24D73F16033,07:15,4240.0,200.0,20:00,True,v0.1
AVL_9823F9FF05B7,TRK_6457D63032E1,LOC_D24D73F16033,10:15,6990.0,230.0,20:00,True,v0.1
AVL_EC4203EDA4D1,TRK_6457D63032E1,LOC_D24D73F16033,11:30,12950.0,160.0,20:00,True,v0.1
AVL_707D54FD9674,TRK_8372A88C0998,LOC_8DBB3FA667B3,07:15,5240.0,240.0,15:00,True,v0.1
AVL_04F171278690,TRK_4BC2A3613C1C,LOC_ED9C60D04FC0,08:30,2340.0,210.0,14:00,True,v0.1
AVL_0E43C8B33EC2,TRK_4BC2A3613C1C,LOC_ED9C60D04FC0,09:15,3170.0,160.0,14:00,True,v0.1
AVL_34CC01EEA201,TRK_0FDF29F03416,LOC_6B9FA168B682,11:00,3050.0,130.0,19:00,True,v0.1
AVL_32E4D604151B,TRK_0FDF29F03416,LOC_6B9FA168B682,12:00,6350.0,110.0,19:00,True,v0.1
AVL_DC21A8A14266,TRK_EEB1DE456EE4,LOC_36B5B5F31C8D,12:45,22580.0,250.0,23:00,True,v0.1
AVL_435F11D28CC3,TRK_EEB1DE456EE4,LOC_36B5B5F31C8D,12:15,20980.0,250.0,23:00,True,v0.1
AVL_8F3E8544A146,TRK_EEB1DE456EE4,LOC_36B5B5F31C8D,14:00,19930.0,250.0,23:00,True,v0.1
AVL_5750E028E583,TRK_4C099DD0CCEF,LOC_FEFD9351973D,11:30,450.0,50.0,19:00,True,v0.1
AVL_BAD7144D3142,TRK_B8D698CC7FBB,LOC_6B9FA168B682,06:00,980.0,50.0,16:00,True,v0.1
AVL_6690494BE613,TRK_B8D698CC7FBB,LOC_6B9FA168B682,08:15,1190.0,40.0,16:00,True,v0.1
AVL_BE5B23DE745A,TRK_B8D698CC7FBB,LOC_6B9FA168B682,09:30,1310.0,30.0,16:00,True,v0.1
AVL_DD7D264C9AAC,TRK_2632473D56DF,LOC_41413C4D1A63,07:15,3680.0,220.0,20:00,True,v0.1
AVL_F79FE9661BE2,TRK_3A218767D263,LOC_EE8F1CF00ECF,09:30,1780.0,120.0,15:00,True,v0.1
AVL_5725F1776B98,TRK_3A218767D263,LOC_EE8F1CF00ECF,12:30,1960.0,60.0,15:00,True,v0.1
AVL_90FE17EE2465,TRK_CF954DBA1CFE,LOC_91BA4A3395D5,10:00,850.0,70.0,18:00,True,v0.1
AVL_37FDC544E393,TRK_CF954DBA1CFE,LOC_91BA4A3395D5,10:30,950.0,70.0,18:00,True,v0.1
AVL_AA688D51420E,TRK_CF954DBA1CFE,LOC_91BA4A3395D5,12:15,1870.0,80.0,18:00,True,v0.1
AVL_F022E14AE252,TRK_057940469E3F,LOC_190E748F376B,09:30,8250.0,230.0,20:00,True,v0.1
AVL_1AC7C4B97305,TRK_ED4A0A9B677B,LOC_B26DA7992E56,05:00,1880.0,60.0,19:00,True,v0.1
AVL_710C4B0D22DB,TRK_4FF849112E23,LOC_27273A6A3299,06:30,11330.0,180.0,13:00,True,v0.1
AVL_25256A45E908,TRK_4FF849112E23,LOC_27273A6A3299,09:00,8020.0,140.0,13:00,True,v0.1
AVL_73A4D26C736D,TRK_FE0AFC0334BF,LOC_CF065FE8EBAB,06:00,9300.0,250.0,19:00,True,v0.1
AVL_6DA9E6B4D586,TRK_FE0AFC0334BF,LOC_CF065FE8EBAB,08:00,11590.0,240.0,19:00,True,v0.1
AVL_51A45E0D8AED,TRK_FE0AFC0334BF,LOC_CF065FE8EBAB,08:45,8510.0,180.0,19:00,True,v0.1
AVL_568B5357FD37,TRK_6F9F028D03FA,LOC_8EAD4661AFB9,07:30,9180.0,230.0,17:00,True,v0.1
AVL_39E4379EE4DC,TRK_6F9F028D03FA,LOC_8EAD4661AFB9,09:15,6960.0,250.0,17:00,True,v0.1
AVL_C4701C40CF8B,TRK_A08D17F030E8,LOC_2B9C182E1BB7,08:45,330.0,70.0,15:00,True,v0.1
AVL_AF52D096069B,TRK_A08D17F030E8,LOC_2B9C182E1BB7,06:45,860.0,70.0,15:00,True,v0.1
AVL_DA78AD916C48,TRK_7E9A026D4494,LOC_5775AEDC7A87,12:15,2350.0,240.0,21:00,True,v0.1
AVL_C006D8651F74,TRK_1D16333AEC58,LOC_E96863625035,07:15,830.0,80.0,15:00,True,v0.1
AVL_B44044314393,TRK_1D16333AEC58,LOC_E96863625035,08:15,800.0,70.0,15:00,True,v0.1
AVL_90CD4EEFF754,TRK_1D16333AEC58,LOC_E96863625035,09:30,2130.0,40.0,15:00,True,v0.1
AVL_5BACFC9689A0,TRK_1529727AD926,LOC_5775AEDC7A87,11:45,2800.0,170.0,16:00,True,v0.1
AVL_65F1BB130A67,TRK_1529727AD926,LOC_5775AEDC7A87,07:00,970.0,150.0,16:00,True,v0.1
AVL_A0C246EFD250,TRK_B0DF2497C19C,LOC_11A4C40B0A4F,08:30,3470.0,190.0,16:00,True,v0.1
AVL_C17BD7C2AF78,TRK_B0DF2497C19C,LOC_11A4C40B0A4F,09:15,2630.0,250.0,16:00,True,v0.1
AVL_D41E236B4FA9,TRK_B0DF2497C19C,LOC_11A4C40B0A4F,07:30,6320.0,140.0,16:00,True,v0.1
AVL_6D0EBE969D42,TRK_BBB99565DDFE,LOC_5775AEDC7A87,10:00,2550.0,120.0,22:00,True,v0.1
AVL_03200461F173,TRK_BBB99565DDFE,LOC_5775AEDC7A87,10:15,2200.0,130.0,22:00,True,v0.1
AVL_389E3205FF62,TRK_C33EC1A45F69,LOC_5B344A07BA57,08:00,1780.0,80.0,19:00,True,v0.1
AVL_179F30CD290B,TRK_C33EC1A45F69,LOC_5B344A07BA57,11:15,1710.0,80.0,19:00,True,v0.1
AVL_0F8DE6FBD7F8,TRK_0E62CA865483,LOC_7CE3D43FF63F,09:30,5850.0,160.0,14:00,True,v0.1
AVL_D4DE8B2858CF,TRK_0C5E1B5422FA,LOC_FEFD9351973D,11:00,5980.0,250.0,17:00,True,v0.1
AVL_461B23F95BB3,TRK_0C5E1B5422FA,LOC_FEFD9351973D,12:15,9340.0,250.0,17:00,True,v0.1
AVL_0822DD7AEDE7,TRK_0C5E1B5422FA,LOC_FEFD9351973D,12:15,9230.0,250.0,17:00,True,v0.1
AVL_DB039E2ADB27,TRK_9F96CC4092E7,LOC_B26FC239E19A,10:00,9250.0,250.0,17:00,True,v0.1
AVL_83773D4220B5,TRK_9F96CC4092E7,LOC_B26FC239E19A,11:00,10390.0,220.0,17:00,True,v0.1
AVL_BA6FA9ED8971,TRK_9F96CC4092E7,LOC_B26FC239E19A,08:00,6660.0,250.0,17:00,True,v0.1
AVL_64B1D1E8E5EC,TRK_C943D7479AB1,LOC_60C46A471111,05:45,3890.0,170.0,17:00,True,v0.1
AVL_E1F26B15F122,TRK_C943D7479AB1,LOC_60C46A471111,07:15,12430.0,160.0,17:00,True,v0.1
AVL_F2751F0FE474,TRK_A9A51C33E181,LOC_5D316714188F,07:00,2530.0,190.0,17:00,True,v0.1
AVL_3058906BF111,TRK_A9A51C33E181,LOC_5D316714188F,06:00,1720.0,100.0,17:00,True,v0.1
AVL_E4266C399FBC,TRK_A9A51C33E181,LOC_5D316714188F,04:15,2730.0,160.0,17:00,True,v0.1
AVL_CAF111B250EA,TRK_5D8D73EA6549,LOC_4A5F46E3AFB5,06:00,12030.0,190.0,18:00,True,v0.1
AVL_2A6EC6A24B74,TRK_5D8D73EA6549,LOC_4A5F46E3AFB5,04:30,5700.0,250.0,18:00,True,v0.1
AVL_65D0FA47BB4F,TRK_A4DDCAE7C8D0,LOC_2E423964E639,10:45,1440.0,50.0,18:00,True,v0.1
AVL_8C867CD67DEC,TRK_A4DDCAE7C8D0,LOC_2E423964E639,09:30,1550.0,40.0,18:00,True,v0.1
AVL_5AF16754EC33,TRK_A4DDCAE7C8D0,LOC_2E423964E639,11:15,1030.0,30.0,18:00,True,v0.1
AVL_83F5E497D549,TRK_3DD0E9D4177C,LOC_0B27B307A77E,06:00,12190.0,160.0,15:00,True,v0.1
AVL_4247442E660B,TRK_3DD0E9D4177C,LOC_0B27B307A77E,07:45,5160.0,160.0,15:00,True,v0.1
AVL_4B0DDEB11D7A,TRK_8811FA65E346,LOC_DA9770705B86,07:30,850.0,40.0,17:00,True,v0.1
AVL_8B1479D2C4FB,TRK_8811FA65E346,LOC_DA9770705B86,12:00,440.0,60.0,17:00,True,v0.1
AVL_AC5A810F72F8,TRK_8811FA65E346,LOC_DA9770705B86,10:45,870.0,60.0,17:00,True,v0.1
AVL_619E88B3B9A2,TRK_C44C70509AEF,LOC_B01B9CC74597,11:30,1950.0,170.0,14:00,True,v0.1
AVL_3ACF07EC2F3F,TRK_C44C70509AEF,LOC_B01B9CC74597,11:15,1020.0,150.0,14:00,True,v0.1
AVL_B52756A801F4,TRK_C44C70509AEF,LOC_B01B9CC74597,08:30,1930.0,100.0,14:00,True,v0.1
AVL_EC9ED8DE0E45,TRK_756EB7771C3B,LOC_AA53E75D54A9,11:00,930.0,40.0,20:00,True,v0.1
AVL_9D40F123FD6B,TRK_756EB7771C3B,LOC_AA53E75D54A9,07:15,1300.0,30.0,20:00,True,v0.1
AVL_1C51BC5A4F6E,TRK_756EB7771C3B,LOC_AA53E75D54A9,08:45,1240.0,30.0,20:00,True,v0.1
AVL_B2A2C91DCACA,TRK_868B0E540874,LOC_AFF866260256,09:00,1640.0,200.0,19:00,True,v0.1
AVL_FBA8842FE3D9,TRK_868B0E540874,LOC_AFF866260256,11:00,5000.0,210.0,19:00,True,v0.1
AVL_54040C8192A6,TRK_845EA1F8ABE4,LOC_B890897F9CCC,05:45,16090.0,220.0,16:00,True,v0.1
AVL_D52B9C709095,TRK_5116501BE0D5,LOC_61BECDCA1350,11:00,7680.0,190.0,22:00,True,v0.1
AVL_30E026A4EFAE,TRK_94A47B39CE03,LOC_E96863625035,11:00,950.0,110.0,15:00,True,v0.1
AVL_CA9748645EB3,TRK_94A47B39CE03,LOC_E96863625035,08:15,2070.0,110.0,15:00,True,v0.1
AVL_DD7CFD9AC92F,TRK_70DC8DDCBF62,LOC_2E423964E639,08:00,530.0,90.0,17:00,True,v0.1
AVL_02015E1B975A,TRK_70DC8DDCBF62,LOC_2E423964E639,06:00,1040.0,100.0,17:00,True,v0.1
AVL_4D57EC98220B,TRK_70DC8DDCBF62,LOC_2E423964E639,06:30,540.0,120.0,17:00,True,v0.1
AVL_9B3E34E85BBF,TRK_CA2084F9B559,LOC_2011BC2FE7BD,09:00,920.0,80.0,18:00,True,v0.1
AVL_541AEC884291,TRK_CA2084F9B559,LOC_2011BC2FE7BD,11:45,410.0,100.0,18:00,True,v0.1
AVL_FCF52934178F,TRK_CA2084F9B559,LOC_2011BC2FE7BD,14:00,980.0,50.0,18:00,True,v0.1
AVL_19368EB8A9D0,TRK_2BA6FAFE7A91,LOC_5D316714188F,04:45,990.0,70.0,14:00,True,v0.1
AVL_9CD75EA6C873,TRK_BBF725739E94,LOC_58DEC063659A,09:45,1230.0,60.0,13:00,True,v0.1
AVL_33E6C9A15CF4,TRK_BBF725739E94,LOC_58DEC063659A,10:15,520.0,110.0,13:00,True,v0.1
AVL_3D4631F8D215,TRK_BBF725739E94,LOC_58DEC063659A,06:30,1940.0,120.0,13:00,True,v0.1
AVL_F996E192DD5C,TRK_28DF3E106817,LOC_5AA457C919DB,09:30,980.0,150.0,14:00,True,v0.1
AVL_AE49657A186B,TRK_28DF3E106817,LOC_5AA457C919DB,09:00,1530.0,120.0,14:00,True,v0.1
AVL_51F07879BE11,TRK_28DF3E106817,LOC_5AA457C919DB,07:30,1620.0,150.0,14:00,True,v0.1
AVL_7BC9E98869F4,TRK_2A2A3F44FD68,LOC_8EAD4661AFB9,11:30,12150.0,90.0,17:00,True,v0.1
AVL_4B6EA2DCCBB7,TRK_2A2A3F44FD68,LOC_8EAD4661AFB9,10:00,11510.0,70.0,17:00,True,v0.1
AVL_B02FBB5228A6,TRK_99ABAC0F81A2,LOC_CF209A6CE403,09:15,3480.0,170.0,12:00,True,v0.1
AVL_62024AEDB9F9,TRK_C846AED53548,LOC_8DBB3FA667B3,07:45,920.0,100.0,18:00,True,v0.1
AVL_FC680DADAFCF,TRK_74665B82770B,LOC_2B9C182E1BB7,09:00,530.0,50.0,13:00,True,v0.1
AVL_45F43F73052E,TRK_74665B82770B,LOC_2B9C182E1BB7,10:30,670.0,90.0,13:00,True,v0.1
AVL_20A2C6DD1A87,TRK_AEFF0F3D6157,LOC_4E618897659A,10:45,3950.0,150.0,18:00,True,v0.1
AVL_452BD3B5C581,TRK_AEFF0F3D6157,LOC_4E618897659A,11:45,5530.0,210.0,18:00,True,v0.1
AVL_7CEE047BAFBD,TRK_2328CBC73B38,LOC_2B9C182E1BB7,14:30,6770.0,180.0,18:00,True,v0.1
AVL_7530F7F694AA,TRK_5A9A36000076,LOC_B6370F731EEC,09:15,7200.0,160.0,14:00,True,v0.1
AVL_201019C12E0F,TRK_5A9A36000076,LOC_B6370F731EEC,09:45,3980.0,120.0,14:00,True,v0.1
AVL_B209B34FCF15,TRK_5A9A36000076,LOC_B6370F731EEC,09:30,4140.0,130.0,14:00,True,v0.1
AVL_02CC7BCB05DD,TRK_DD2D862C7E49,LOC_B26FC239E19A,09:00,6170.0,150.0,20:00,True,v0.1
AVL_ED286F125FF0,TRK_DD2D862C7E49,LOC_B26FC239E19A,09:00,7980.0,220.0,20:00,True,v0.1
AVL_E70F416DC07E,TRK_6607D43CE34C,LOC_8DBB3FA667B3,12:15,1250.0,60.0,19:00,True,v0.1
AVL_A5A7683C55C1,TRK_420B16096D5C,LOC_B39E76DCD93F,08:45,990.0,50.0,18:00,True,v0.1
AVL_090801271671,TRK_420B16096D5C,LOC_B39E76DCD93F,13:30,1130.0,40.0,18:00,True,v0.1
AVL_75B919828742,TRK_420B16096D5C,LOC_B39E76DCD93F,13:15,990.0,30.0,18:00,True,v0.1
AVL_E5F2C2FC51A3,TRK_7F9119EC965F,LOC_63A998834201,10:30,1630.0,120.0,17:00,True,v0.1
AVL_734111FFF0EA,TRK_7F9119EC965F,LOC_63A998834201,11:00,2400.0,90.0,17:00,True,v0.1
AVL_2ECD227B9D2F,TRK_7F9119EC965F,LOC_63A998834201,11:00,2260.0,150.0,17:00,True,v0.1
AVL_3DD129F3F3E4,TRK_5C7FAD79866D,LOC_36B5B5F31C8D,12:45,880.0,90.0,17:00,True,v0.1
AVL_72B796735669,TRK_E3F66E4B0894,LOC_190E748F376B,12:15,1730.0,60.0,15:00,True,v0.1
AVL_2A1E2D2A4851,TRK_E3F66E4B0894,LOC_190E748F376B,09:15,2190.0,60.0,15:00,True,v0.1
AVL_5C252C701702,TRK_E3F66E4B0894,LOC_190E748F376B,08:15,900.0,100.0,15:00,True,v0.1
AVL_5620C87B246B,TRK_503C0FADF266,LOC_F86E62177015,09:00,3450.0,90.0,15:00,True,v0.1
AVL_2D7268F45ECE,TRK_503C0FADF266,LOC_F86E62177015,06:15,1640.0,110.0,15:00,True,v0.1
AVL_2EE53961DE0A,TRK_503C0FADF266,LOC_F86E62177015,07:45,1360.0,110.0,15:00,True,v0.1
AVL_1E6C86FB77A4,TRK_C73CD385496C,LOC_1FB47BF8FFEB,07:30,5560.0,190.0,17:00,True,v0.1
AVL_0AF4AE371D72,TRK_D07B7539F7D3,LOC_AA53E75D54A9,14:30,1500.0,50.0,20:00,True,v0.1
AVL_6225D4817138,TRK_D07B7539F7D3,LOC_AA53E75D54A9,12:30,2180.0,60.0,20:00,True,v0.1
AVL_B30419F3F467,TRK_A0E297CED6E7,LOC_D24D73F16033,09:15,1080.0,100.0,17:00,True,v0.1
AVL_603172B28BAF,TRK_A0E297CED6E7,LOC_D24D73F16033,07:30,1640.0,150.0,17:00,True,v0.1
AVL_ACB70F7C5AB0,TRK_5C30BC50870E,LOC_B56ABDBA32E2,09:00,1050.0,50.0,17:00,True,v0.1
AVL_5F7D176D46A4,TRK_5C30BC50870E,LOC_B56ABDBA32E2,11:45,2710.0,100.0,17:00,True,v0.1
AVL_54D5A75EFDD1,TRK_5C30BC50870E,LOC_B56ABDBA32E2,12:00,1650.0,70.0,17:00,True,v0.1
AVL_58D912397587,TRK_72CA4D066FFF,LOC_2E9E391564C2,07:30,8720.0,200.0,19:00,True,v0.1
AVL_EDB5E020CB19,TRK_6A34F369DDA0,LOC_BF1D141289ED,09:30,1290.0,60.0,14:00,True,v0.1
AVL_6C5BCD9C3829,TRK_6A34F369DDA0,LOC_BF1D141289ED,07:45,940.0,70.0,14:00,True,v0.1
AVL_01700347CFCD,TRK_6A34F369DDA0,LOC_BF1D141289ED,09:15,1230.0,60.0,14:00,True,v0.1
AVL_0B84281D6E9E,TRK_39D901293A44,LOC_0B27B307A77E,08:00,1390.0,70.0,18:00,True,v0.1
AVL_F342637DCB06,TRK_39D901293A44,LOC_0B27B307A77E,08:15,2500.0,70.0,18:00,True,v0.1
AVL_23958D912AA7,TRK_39D901293A44,LOC_0B27B307A77E,10:00,880.0,80.0,18:00,True,v0.1
AVL_480F56579F28,TRK_C2D77EC91F01,LOC_E7B504BE8FE9,11:30,980.0,30.0,20:00,True,v0.1
AVL_09352D0B262C,TRK_C2D77EC91F01,LOC_E7B504BE8FE9,07:15,520.0,50.0,20:00,True,v0.1
AVL_EB6ED3241158,TRK_35D82D2C2693,LOC_3B372919B752,09:30,9930.0,220.0,22:00,True,v0.1
AVL_9D7FF8E37A27,TRK_35D82D2C2693,LOC_3B372919B752,10:00,5850.0,210.0,22:00,True,v0.1
AVL_82D1EFE4DB22,TRK_1739A0E69F8F,LOC_BC48412E6B15,09:30,12850.0,240.0,17:00,True,v0.1
AVL_CFBF78C4644F,TRK_B51DA48ACA2C,LOC_443EF0FB4E8C,11:45,5800.0,210.0,20:00,True,v0.1
AVL_A2985A67EAF0,TRK_A64F002D107E,LOC_63A998834201,09:30,11190.0,250.0,20:00,True,v0.1
AVL_ADCBAF6BC450,TRK_A64F002D107E,LOC_63A998834201,09:30,10000.0,250.0,20:00,True,v0.1
AVL_931A00F9EF52,TRK_5CE77F839B58,LOC_EE8F1CF00ECF,07:45,820.0,170.0,12:00,True,v0.1
AVL_2B3A378E1D26,TRK_499061CF26CB,LOC_B0D713DFA81B,14:30,8080.0,220.0,19:00,True,v0.1
AVL_2D6CE61254A8,TRK_7404AB9A5D0C,LOC_ED9C60D04FC0,06:00,10220.0,220.0,17:00,True,v0.1
AVL_F515E5017AC9,TRK_7404AB9A5D0C,LOC_ED9C60D04FC0,09:45,7910.0,150.0,17:00,True,v0.1
AVL_A31CB7F781F3,TRK_7404AB9A5D0C,LOC_ED9C60D04FC0,07:45,10320.0,110.0,17:00,True,v0.1
AVL_20987D584C67,TRK_A6C340223DBC,LOC_BC48412E6B15,08:45,710.0,50.0,21:00,True,v0.1
AVL_D5FE4E898A8C,TRK_0596206DA958,LOC_58DEC063659A,10:00,3290.0,120.0,17:00,True,v0.1
AVL_AB3DB5E68378,TRK_2A1553ADA58F,LOC_08E25919DCC7,05:15,1420.0,150.0,17:00,True,v0.1
AVL_E2715BC9581E,TRK_2A1553ADA58F,LOC_08E25919DCC7,07:30,3090.0,80.0,17:00,True,v0.1
AVL_DC61C35ACE4A,TRK_2A1553ADA58F,LOC_08E25919DCC7,07:45,1140.0,110.0,17:00,True,v0.1
AVL_051AB1F50581,TRK_FE166AA6E113,LOC_5D316714188F,14:15,5060.0,250.0,18:00,True,v0.1
AVL_DD7BA70327E7,TRK_30BC51C9A940,LOC_E7B504BE8FE9,08:30,2140.0,150.0,14:00,True,v0.1
AVL_81E65F58DB62,TRK_30BC51C9A940,LOC_E7B504BE8FE9,11:45,2320.0,80.0,14:00,True,v0.1
AVL_D681823D6557,TRK_30BC51C9A940,LOC_E7B504BE8FE9,06:30,2190.0,130.0,14:00,True,v0.1
AVL_FBD3E9810840,TRK_EEA8DB00B33D,LOC_08E25919DCC7,09:30,9040.0,250.0,19:00,True,v0.1
AVL_E2A456536222,TRK_F54446A7E6AF,LOC_841795218E67,12:15,1160.0,60.0,17:00,True,v0.1
AVL_B1A98591A6DE,TRK_F54446A7E6AF,LOC_841795218E67,08:15,680.0,130.0,17:00,True,v0.1
AVL_1C1281B0BA18,TRK_F54446A7E6AF,LOC_841795218E67,08:30,510.0,100.0,17:00,True,v0.1
AVL_714E37850B49,TRK_899C46DBA1D5,LOC_1FB47BF8FFEB,06:45,2730.0,110.0,12:00,True,v0.1
AVL_8215C0058933,TRK_9DFA15E0928C,LOC_EBC017604691,10:15,7900.0,130.0,18:00,True,v0.1
AVL_9193FAF071E6,TRK_DF518143BD2B,LOC_BD15AF538A86,04:00,2220.0,100.0,18:00,True,v0.1
AVL_083D33D846BF,TRK_D51F1F9567AE,LOC_2275B2D35F85,14:30,2720.0,40.0,17:00,True,v0.1
AVL_F444119BE92A,TRK_9477B20008B6,LOC_2275B2D35F85,12:45,400.0,60.0,20:00,True,v0.1
AVL_6677C585FEAE,TRK_9477B20008B6,LOC_2275B2D35F85,07:30,340.0,40.0,20:00,True,v0.1
AVL_AEDF073FEBE4,TRK_2A518021377B,LOC_1FB47BF8FFEB,08:45,2480.0,80.0,22:00,True,v0.1
AVL_3D6BEB94B8DB,TRK_2A518021377B,LOC_1FB47BF8FFEB,12:00,1750.0,50.0,22:00,True,v0.1
AVL_C927950A874E,TRK_1E6386CE9B0D,LOC_E71843C35AC6,07:00,9870.0,110.0,18:00,True,v0.1
AVL_72DA2F371771,TRK_1E6386CE9B0D,LOC_E71843C35AC6,10:45,5710.0,130.0,18:00,True,v0.1
AVL_19717F8751A7,TRK_1E6386CE9B0D,LOC_E71843C35AC6,10:00,12200.0,70.0,18:00,True,v0.1
AVL_F6BD46707FB2,TRK_13B28E209BDB,LOC_B0D713DFA81B,10:00,13590.0,250.0,21:00,True,v0.1
AVL_E92BF9009B3D,TRK_13B28E209BDB,LOC_B0D713DFA81B,07:45,15440.0,200.0,21:00,True,v0.1
AVL_0926442CCEE4,TRK_B6CE07A71D80,LOC_B26DA7992E56,08:15,21880.0,250.0,16:00,True,v0.1
AVL_432F7861FA0E,TRK_B6CE07A71D80,LOC_B26DA7992E56,07:45,12230.0,250.0,16:00,True,v0.1
AVL_BF362FDDED3D,TRK_F0C91B5B2FC0,LOC_841795218E67,11:45,7770.0,130.0,21:00,True,v0.1
AVL_C8CD223ABCDB,TRK_F0C91B5B2FC0,LOC_841795218E67,09:45,6890.0,110.0,21:00,True,v0.1
AVL_DA143A19BDCD,TRK_F0C91B5B2FC0,LOC_841795218E67,12:15,6220.0,110.0,21:00,True,v0.1
AVL_6423D02134ED,TRK_EEDB687F9E31,LOC_841795218E67,09:45,1240.0,60.0,19:00,True,v0.1
AVL_015DC0EC6718,TRK_EEDB687F9E31,LOC_841795218E67,09:00,600.0,50.0,19:00,True,v0.1
AVL_468546481858,TRK_EEDB687F9E31,LOC_841795218E67,12:30,770.0,40.0,19:00,True,v0.1
AVL_340A5E3BA0F4,TRK_04AD092A1046,LOC_C58F1767A842,05:00,12510.0,250.0,15:00,True,v0.1
AVL_95391548EA4D,TRK_04AD092A1046,LOC_C58F1767A842,04:30,10110.0,250.0,15:00,True,v0.1
AVL_19DEE792B89E,TRK_04AD092A1046,LOC_C58F1767A842,09:30,9250.0,250.0,15:00,True,v0.1
AVL_2FA70BAC097D,TRK_061AB495BE27,LOC_796345940EEC,11:30,620.0,30.0,20:00,True,v0.1
AVL_053C78A73738,TRK_0AB63953745D,LOC_8E5593D8E476,09:15,12130.0,240.0,15:00,True,v0.1
AVL_E764C2C4860D,TRK_0AB63953745D,LOC_8E5593D8E476,12:30,9100.0,250.0,15:00,True,v0.1
AVL_8ABC8120DA30,TRK_9F8038E305C7,LOC_0F3D188854D6,12:30,8370.0,130.0,15:00,True,v0.1
AVL_731C8E03F91C,TRK_BCC966E673C0,LOC_D24D73F16033,08:30,16070.0,250.0,15:00,True,v0.1
AVL_66AC63502245,TRK_BCC966E673C0,LOC_D24D73F16033,09:45,12170.0,200.0,15:00,True,v0.1
AVL_A22040661BFC,TRK_340016F2B945,LOC_FEFD9351973D,10:00,5520.0,210.0,20:00,True,v0.1
AVL_B93949361D5A,TRK_340016F2B945,LOC_FEFD9351973D,12:00,7190.0,200.0,20:00,True,v0.1
AVL_6A74A93E8985,TRK_9797160F967D,LOC_BD15AF538A86,07:15,11130.0,250.0,17:00,True,v0.1
AVL_9EBB59FA601B,TRK_2C5697FD65F3,LOC_D24D73F16033,11:00,890.0,90.0,17:00,True,v0.1
