truck_id,home_location_id,district,state_code,driver_name_en,driver_name_hi,vehicle_class,capacity_kg,capacity_bori,body_type,fuel_type,avg_kmpl,max_route_km,available_from,available_to,is_synthetic,generation_method,seed,dataset_version
TRK_BBF725739E94,LOC_58DEC063659A,Gorakhpur,UP,Dinesh,दिनेश,LCV,2010.0,40,refrigerated,diesel,9.03,190.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_28DF3E106817,LOC_5AA457C919DB,Ludhiana,PB,Sukhbir,सुखबीर,LCV,2160.0,43,closed,diesel,10.83,300.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_2A2A3F44FD68,LOC_8EAD4661AFB9,Jhajjar,HR,Satpal,सतपाल,3axle,13420.0,268,closed,diesel,4.8,210.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_99ABAC0F81A2,LOC_CF209A6CE403,Hapur,UP,Rakesh,राकेश,2axle,7310.0,146,tipper,diesel,5.86,380.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_C846AED53548,LOC_8DBB3FA667B3,New Delhi,DL,Kuldeep,कुलदीप,LCV,2760.0,55,open,diesel,11.94,200.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_74665B82770B,LOC_2B9C182E1BB7,Panchkula,HR,Naresh,नरेश,pickup,1280.0,25,open,ev,14.54,160.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_AEFF0F3D6157,LOC_4E618897659A,Hathras,UP,Kuldeep,कुलदीप,2axle,8080.0,161,open,diesel,5.12,300.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_2328CBC73B38,LOC_2B9C182E1BB7,Panchkula,HR,Dinesh,दिनेश,2axle,8000.0,160,open,diesel,5.34,440.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_5A9A36000076,LOC_B6370F731EEC,Lucknow,UP,Balwant,बलवंत,2axle,7700.0,154,open,diesel,5.88,270.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_DD2D862C7E49,LOC_B26FC239E19A,North Delhi,DL,Naresh,नरेश,2axle,10520.0,210,closed,diesel,5.94,320.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_6607D43CE34C,LOC_8DBB3FA667B3,New Delhi,DL,Dinesh,दिनेश,LCV,1880.0,37,open,ev,10.56,160.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_420B16096D5C,LOC_B39E76DCD93F,Nuh,HR,Jaspal,जसपाल,pickup,1310.0,26,open,cng,11.96,80.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_7F9119EC965F,LOC_63A998834201,North East Delhi,DL,Mohan,मोहन,LCV,2680.0,53,open,diesel,10.74,280.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_5C7FAD79866D,LOC_36B5B5F31C8D,Varanasi,UP,Vijay,विजय,pickup,1020.0,20,closed,diesel,13.72,140.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_E3F66E4B0894,LOC_190E748F376B,Barabanki,UP,Jaspal,जसपाल,LCV,2980.0,59,open,diesel,10.42,200.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_503C0FADF266,LOC_F86E62177015,Muzaffarnagar,UP,Naresh,नरेश,LCV,3740.0,74,refrigerated,diesel,10.53,210.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_C73CD385496C,LOC_1FB47BF8FFEB,Bulandshahr,UP,Naresh,नरेश,2axle,6190.0,123,tipper,diesel,5.36,340.0,05:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_D07B7539F7D3,LOC_AA53E75D54A9,Etah,UP,Rakesh,राकेश,LCV,2750.0,55,closed,diesel,11.36,120.0,09:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_A0E297CED6E7,LOC_D24D73F16033,Meerut,UP,Kuldeep,कुलदीप,LCV,2700.0,54,open,cng,11.61,220.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_5C30BC50870E,LOC_B56ABDBA32E2,Aligarh,UP,Balwant,बलवंत,LCV,3880.0,77,open,diesel,11.97,150.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_72CA4D066FFF,LOC_2E9E391564C2,Sonipat,HR,Balwant,बलवंत,2axle,10560.0,211,open,diesel,5.99,440.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_6A34F369DDA0,LOC_BF1D141289ED,Hoshiarpur,PB,Kuldeep,कुलदीप,pickup,1390.0,27,open,diesel,11.3,110.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_39D901293A44,LOC_0B27B307A77E,Panipat,HR,Vijay,विजय,LCV,2740.0,54,closed,diesel,9.3,120.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_C2D77EC91F01,LOC_E7B504BE8FE9,Patiala,PB,Naresh,नरेश,pickup,1050.0,21,closed,diesel,14.37,90.0,07:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_35D82D2C2693,LOC_3B372919B752,Karnal,HR,Naresh,नरेश,3axle,17860.0,357,tipper,diesel,3.94,330.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_1739A0E69F8F,LOC_BC48412E6B15,Sambhal,UP,Rakesh,राकेश,3axle,16410.0,328,tipper,diesel,3.48,470.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_B51DA48ACA2C,LOC_443EF0FB4E8C,Etawah,UP,Mohan,मोहन,2axle,10110.0,202,tipper,diesel,4.52,330.0,09:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_A64F002D107E,LOC_63A998834201,North East Delhi,DL,Vijay,विजय,3axle,12270.0,245,tipper,diesel,3.41,600.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_5CE77F839B58,LOC_EE8F1CF00ECF,Bhiwani,HR,Mohan,मोहन,LCV,1740.0,34,closed,diesel,11.67,290.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_499061CF26CB,LOC_B0D713DFA81B,Ferozepur,PB,Jaspal,जसपाल,2axle,9060.0,181,open,diesel,4.79,390.0,09:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_7404AB9A5D0C,LOC_ED9C60D04FC0,SAS Nagar,PB,Rakesh,राकेश,2axle,10520.0,210,tipper,diesel,5.37,340.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_A6C340223DBC,LOC_BC48412E6B15,Sambhal,UP,Naresh,नरेश,pickup,1430.0,28,closed,diesel,15.12,110.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_0596206DA958,LOC_58DEC063659A,Gorakhpur,UP,Vijay,विजय,LCV,3700.0,74,closed,cng,9.93,180.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_2A1553ADA58F,LOC_08E25919DCC7,Kanpur Dehat,UP,Kuldeep,कुलदीप,LCV,3400.0,68,refrigerated,cng,9.41,260.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_FE166AA6E113,LOC_5D316714188F,Faridabad,HR,Rakesh,राकेश,3axle,15260.0,305,tipper,diesel,3.66,670.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_30BC51C9A940,LOC_E7B504BE8FE9,Patiala,PB,Sukhbir,सुखबीर,LCV,3530.0,70,refrigerated,diesel,9.01,240.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_EEA8DB00B33D,LOC_08E25919DCC7,Kanpur Dehat,UP,Kuldeep,कुलदीप,multi_axle,26280.0,525,tipper,diesel,3.29,950.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_F54446A7E6AF,LOC_841795218E67,Ghaziabad,UP,Satpal,सतपाल,LCV,2010.0,40,closed,diesel,10.53,190.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_899C46DBA1D5,LOC_1FB47BF8FFEB,Bulandshahr,UP,Harpreet,हरप्रीत,LCV,3880.0,77,open,diesel,8.87,230.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_9DFA15E0928C,LOC_EBC017604691,Mathura,UP,Vijay,विजय,2axle,8820.0,176,closed,diesel,5.91,220.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_DF518143BD2B,LOC_BD15AF538A86,South East Delhi,DL,Rakesh,राकेश,LCV,3850.0,77,open,diesel,9.26,220.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_D51F1F9567AE,LOC_2275B2D35F85,Palwal,HR,Mohan,मोहन,LCV,2960.0,59,closed,diesel,9.93,110.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_9477B20008B6,LOC_2275B2D35F85,Palwal,HR,Sukhbir,सुखबीर,pickup,790.0,15,open,diesel,13.17,120.0,07:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_2A518021377B,LOC_1FB47BF8FFEB,Bulandshahr,UP,Rakesh,राकेश,LCV,2950.0,59,refrigerated,diesel,11.4,160.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_1E6386CE9B0D,LOC_E71843C35AC6,Bijnor,UP,Satpal,सतपाल,3axle,17000.0,340,open,diesel,4.41,220.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_13B28E209BDB,LOC_B0D713DFA81B,Ferozepur,PB,Sukhbir,सुखबीर,3axle,17650.0,353,open,diesel,4.01,390.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_B6CE07A71D80,LOC_B26DA7992E56,Prayagraj,UP,Ramesh,रमेश,multi_axle,30590.0,611,tipper,diesel,2.62,940.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_F0C91B5B2FC0,LOC_841795218E67,Ghaziabad,UP,Rakesh,राकेश,3axle,13190.0,263,open,diesel,4.39,330.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_EEDB687F9E31,LOC_841795218E67,Ghaziabad,UP,Balwant,बलवंत,pickup,1400.0,28,closed,cng,12.95,80.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_04AD092A1046,LOC_C58F1767A842,Barnala,PB,Balwant,बलवंत,3axle,13890.0,277,open,diesel,3.5,520.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_061AB495BE27,LOC_796345940EEC,Budaun,UP,Naresh,नरेश,pickup,1130.0,22,closed,diesel,12.21,100.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_0AB63953745D,LOC_8E5593D8E476,Rupnagar,PB,Dinesh,दिनेश,3axle,16580.0,331,closed,diesel,3.59,500.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_9F8038E305C7,LOC_0F3D188854D6,Amroha,UP,Mohan,मोहन,3axle,15870.0,317,closed,diesel,3.5,210.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_BCC966E673C0,LOC_D24D73F16033,Meerut,UP,Ramesh,रमेश,multi_axle,30750.0,615,tipper,diesel,3.23,580.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_340016F2B945,LOC_FEFD9351973D,Bathinda,PB,Mohan,मोहन,multi_axle,20560.0,411,open,diesel,2.7,610.0,09:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_9797160F967D,LOC_BD15AF538A86,South East Delhi,DL,Vijay,विजय,3axle,16850.0,337,open,diesel,4.14,670.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_2C5697FD65F3,LOC_D24D73F16033,Meerut,UP,Kuldeep,कुलदीप,pickup,1470.0,29,open,diesel,11.72,160.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_694A5DF7166E,LOC_D2DDEA75080C,Pathankot,PB,Mohan,मोहन,LCV,2180.0,43,closed,diesel,10.64,200.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_153BCA0BA278,LOC_443EF0FB4E8C,Etawah,UP,Dinesh,दिनेश,LCV,2650.0,53,open,cng,9.7,110.0,07:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_938ED02F82A5,LOC_BC48412E6B15,Sambhal,UP,Harpreet,हरप्रीत,2axle,8750.0,175,tipper,diesel,5.02,200.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_02CA88617317,LOC_B26FC239E19A,North Delhi,DL,Ramesh,रमेश,LCV,2480.0,49,refrigerated,cng,8.21,230.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_BFE3723152B3,LOC_BC83DA386B0E,Baghpat,UP,Vijay,विजय,LCV,3810.0,76,closed,diesel,10.4,270.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_EF6F11280A6A,LOC_BC83DA386B0E,Baghpat,UP,Satpal,सतपाल,LCV,2340.0,46,open,diesel,10.4,180.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_F57FB85923E6,LOC_AFF866260256,Moradabad,UP,Sukhbir,सुखबीर,LCV,4000.0,80,refrigerated,cng,11.06,210.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_C1175283E1D9,LOC_27273A6A3299,Shamli,UP,Satpal,सतपाल,pickup,920.0,18,open,diesel,14.55,90.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_4184D4F5D88F,LOC_165F0D721F3E,Jalandhar,PB,Jaspal,जसपाल,2axle,6280.0,125,tipper,diesel,4.53,390.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_28733333D0A6,LOC_5B344A07BA57,Sangrur,PB,Mohan,मोहन,2axle,9850.0,197,open,diesel,5.22,370.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_273073753A67,LOC_8DBB3FA667B3,New Delhi,DL,Kuldeep,कुलदीप,2axle,10200.0,204,open,diesel,5.24,210.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_D5A8DC42C947,LOC_1FB47BF8FFEB,Bulandshahr,UP,Dinesh,दिनेश,3axle,13320.0,266,open,diesel,4.05,490.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_B4E942FB3E8F,LOC_21F591BF08EC,West Delhi,DL,Rakesh,राकेश,2axle,9880.0,197,closed,diesel,5.34,380.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_D11E32ABA953,LOC_B6370F731EEC,Lucknow,UP,Balwant,बलवंत,3axle,16940.0,338,open,diesel,4.05,440.0,09:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_3F769E6A1A5E,LOC_BD15AF538A86,South East Delhi,DL,Harpreet,हरप्रीत,2axle,9190.0,183,open,diesel,6.06,160.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_AE89DA00CCCF,LOC_AFF866260256,Moradabad,UP,Jaspal,जसपाल,LCV,1750.0,35,closed,diesel,8.24,230.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_21A36B979651,LOC_36B5B5F31C8D,Varanasi,UP,Rakesh,राकेश,LCV,2200.0,44,open,cng,8.96,280.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_7B990BCB315F,LOC_E96863625035,Shahdara,DL,Dinesh,दिनेश,2axle,10660.0,213,tipper,diesel,5.02,410.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_B84D3F394315,LOC_11A4C40B0A4F,Yamunanagar,HR,Kuldeep,कुलदीप,LCV,3490.0,69,closed,diesel,10.62,160.0,04:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_087A3F80418D,LOC_45C74FBD7B6F,Mansa,PB,Dinesh,दिनेश,3axle,12640.0,252,open,diesel,3.43,500.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_C9488548F340,LOC_E9EE964E8CFE,South Delhi,DL,Kuldeep,कुलदीप,3axle,12080.0,241,open,diesel,4.56,380.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_16E5A4F3E8DF,LOC_8EAD4661AFB9,Jhajjar,HR,Balwant,बलवंत,2axle,8060.0,161,closed,diesel,5.22,310.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_A28CD824B27B,LOC_190E748F376B,Barabanki,UP,Satpal,सतपाल,3axle,16720.0,334,closed,diesel,4.27,610.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_F2320BC974CA,LOC_FF96333A5510,North West Delhi,DL,Harpreet,हरप्रीत,LCV,1920.0,38,refrigerated,diesel,9.22,240.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_1E6E397FD04B,LOC_443EF0FB4E8C,Etawah,UP,Kuldeep,कुलदीप,LCV,2360.0,47,closed,cng,10.0,190.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_2EC9632BD23F,LOC_36B5B5F31C8D,Varanasi,UP,Mohan,मोहन,multi_axle,25040.0,500,tipper,diesel,3.19,730.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_067F3D7A49A8,LOC_7CE3D43FF63F,Ambala,HR,Kuldeep,कुलदीप,pickup,1170.0,23,open,cng,14.19,180.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_9D1C16C6C6D2,LOC_443EF0FB4E8C,Etawah,UP,Mohan,मोहन,LCV,3480.0,69,closed,diesel,8.24,180.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_BDC7168C085A,LOC_5242BE7C01CE,Rewari,HR,Mohan,मोहन,LCV,3000.0,60,open,diesel,11.17,140.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_EE6431FC41DB,LOC_B56ABDBA32E2,Aligarh,UP,Ramesh,रमेश,multi_axle,23370.0,467,tipper,diesel,2.83,610.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_8BB9FA95D4D9,LOC_841795218E67,Ghaziabad,UP,Sukhbir,सुखबीर,2axle,6730.0,134,tipper,diesel,6.33,200.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_E5C58E40D891,LOC_487C12AA952A,Jind,HR,Harpreet,हरप्रीत,LCV,3190.0,63,refrigerated,diesel,11.03,110.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_43E6DED71D1A,LOC_CF209A6CE403,Hapur,UP,Rakesh,राकेश,3axle,13390.0,267,open,diesel,3.75,590.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_A5CB9D0FA1C9,LOC_F20DB0F2A327,Gurugram,HR,Harpreet,हरप्रीत,2axle,6510.0,130,tipper,diesel,5.76,320.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_AA8BF80E5DEA,LOC_5B344A07BA57,Sangrur,PB,Ramesh,रमेश,3axle,12600.0,252,closed,diesel,3.43,300.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_0C76F65062FC,LOC_21F591BF08EC,West Delhi,DL,Kuldeep,कुलदीप,LCV,3870.0,77,open,diesel,11.44,140.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_CBA0CC8EBCBA,LOC_D8FB48D6F894,Fatehabad,HR,Jaspal,जसपाल,pickup,1040.0,20,closed,cng,14.79,140.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_536C1B2DE910,LOC_8EAD4661AFB9,Jhajjar,HR,Naresh,नरेश,2axle,6340.0,126,closed,diesel,5.77,170.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_6C3165FB39B7,LOC_796345940EEC,Budaun,UP,Jaspal,जसपाल,2axle,6120.0,122,closed,diesel,4.52,160.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_BEDCBB95036F,LOC_D24D73F16033,Meerut,UP,Rakesh,राकेश,pickup,1460.0,29,open,diesel,12.1,110.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_747DD2875E6A,LOC_BD15AF538A86,South East Delhi,DL,Satpal,सतपाल,3axle,14490.0,289,open,diesel,3.58,600.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_C83D46088374,LOC_36B5B5F31C8D,Varanasi,UP,Rakesh,राकेश,pickup,1160.0,23,closed,diesel,12.09,90.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_70EBA429E209,LOC_0D7AAF851D69,Tarn Taran,PB,Balwant,बलवंत,LCV,2680.0,53,open,diesel,9.74,170.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_4F6C0189023F,LOC_5775AEDC7A87,Kanpur Nagar,UP,Vijay,विजय,2axle,6420.0,128,tipper,diesel,5.77,270.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_8CE158DC2C71,LOC_B39E76DCD93F,Nuh,HR,Mohan,मोहन,LCV,3380.0,67,open,diesel,9.93,220.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_8F1CA5203CBE,LOC_487C12AA952A,Jind,HR,Ramesh,रमेश,3axle,15360.0,307,open,diesel,3.68,400.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_8299CD0311BD,LOC_B01B9CC74597,Saharanpur,UP,Vijay,विजय,pickup,1210.0,24,closed,ev,12.83,160.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_33991C81BF85,LOC_E96863625035,Shahdara,DL,Sukhbir,सुखबीर,2axle,9670.0,193,tipper,diesel,4.94,360.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_C59B1FC1100A,LOC_F20DB0F2A327,Gurugram,HR,Rakesh,राकेश,3axle,16800.0,336,open,diesel,3.98,700.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_486AB8FB5CC5,LOC_08710C80560B,Moga,PB,Naresh,नरेश,3axle,17680.0,353,tipper,diesel,4.64,460.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_E3355928E62A,LOC_8DBB3FA667B3,New Delhi,DL,Vijay,विजय,multi_axle,20260.0,405,tipper,diesel,3.47,350.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_5670BABEA691,LOC_AC684A297AD1,Bareilly,UP,Rakesh,राकेश,LCV,1760.0,35,closed,diesel,10.3,100.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_1A728EEE2A9E,LOC_841795218E67,Ghaziabad,UP,Kuldeep,कुलदीप,2axle,10810.0,216,closed,diesel,5.92,220.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_8786EA160AA6,LOC_36B5B5F31C8D,Varanasi,UP,Balwant,बलवंत,LCV,2130.0,42,closed,diesel,9.92,130.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_1BA53DEE443E,LOC_AB3DB4CE53FF,Gurdaspur,PB,Satpal,सतपाल,pickup,930.0,18,open,cng,12.81,100.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_38B1E33BF502,LOC_B890897F9CCC,Kapurthala,PB,Mohan,मोहन,LCV,2190.0,43,open,cng,10.12,160.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_CC5E9F699FD3,LOC_ED9C60D04FC0,SAS Nagar,PB,Harpreet,हरप्रीत,2axle,10450.0,209,open,cng,5.68,230.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_C9EA6F20E301,LOC_E96863625035,Shahdara,DL,Harpreet,हरप्रीत,2axle,6710.0,134,closed,diesel,5.06,210.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_624B4963694A,LOC_0B27B307A77E,Panipat,HR,Vijay,विजय,pickup,890.0,17,open,diesel,11.18,70.0,08:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_718C8C333BD6,LOC_BC48412E6B15,Sambhal,UP,Dinesh,दिनेश,2axle,7620.0,152,tipper,diesel,6.02,430.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_DC3128CC0073,LOC_B890897F9CCC,Kapurthala,PB,Vijay,विजय,pickup,710.0,14,closed,diesel,12.19,100.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_C6B7BF5968EF,LOC_E96863625035,Shahdara,DL,Mohan,मोहन,3axle,17330.0,346,open,diesel,4.5,330.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_529B47FB0E0C,LOC_0B27B307A77E,Panipat,HR,Harpreet,हरप्रीत,3axle,16060.0,321,tipper,diesel,4.61,370.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_D0FF4E4E8289,LOC_BC48412E6B15,Sambhal,UP,Dinesh,दिनेश,LCV,3200.0,64,refrigerated,diesel,10.93,110.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_38CCD92D5770,LOC_21F591BF08EC,West Delhi,DL,Rakesh,राकेश,2axle,6550.0,131,closed,diesel,4.69,440.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_37EC8A17015B,LOC_11A4C40B0A4F,Yamunanagar,HR,Harpreet,हरप्रीत,pickup,910.0,18,open,diesel,15.31,160.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_63CACAC7A5D2,LOC_63A998834201,North East Delhi,DL,Kuldeep,कुलदीप,2axle,8970.0,179,open,diesel,5.69,310.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_C465A0917CF8,LOC_45C74FBD7B6F,Mansa,PB,Sukhbir,सुखबीर,2axle,6940.0,138,tipper,diesel,5.58,260.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_BA0F9737B3C2,LOC_6042150B38E7,Rohtak,HR,Kuldeep,कुलदीप,LCV,2420.0,48,closed,cng,11.24,120.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_0C4083577035,LOC_5242BE7C01CE,Rewari,HR,Ramesh,रमेश,pickup,970.0,19,closed,diesel,11.75,60.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_BDD154F2E697,LOC_DD4D9C55D7BB,Fatehgarh Sahib,PB,Balwant,बलवंत,2axle,8340.0,166,closed,diesel,5.01,370.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_093AF5F63820,LOC_AC684A297AD1,Bareilly,UP,Vijay,विजय,pickup,1260.0,25,open,diesel,14.59,150.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_393B5B33E25C,LOC_B6370F731EEC,Lucknow,UP,Ramesh,रमेश,LCV,2090.0,41,closed,diesel,9.76,280.0,05:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_74A618D8B782,LOC_0B27B307A77E,Panipat,HR,Mohan,मोहन,LCV,2640.0,52,closed,diesel,8.08,220.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_B8D63B84D295,LOC_B26DA7992E56,Prayagraj,UP,Ramesh,रमेश,LCV,1940.0,38,refrigerated,diesel,8.47,300.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_3F175C42FEAA,LOC_5AA457C919DB,Ludhiana,PB,Vijay,विजय,multi_axle,25290.0,505,open,diesel,3.08,440.0,04:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_9BC2963BECB3,LOC_08E25919DCC7,Kanpur Dehat,UP,Rakesh,राकेश,2axle,10540.0,210,tipper,diesel,4.63,430.0,05:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_F26C74190352,LOC_C6AB43142BDB,Faridkot,PB,Vijay,विजय,LCV,2970.0,59,closed,diesel,11.51,220.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_403E348EEBE4,LOC_DD4D9C55D7BB,Fatehgarh Sahib,PB,Naresh,नरेश,3axle,13400.0,268,tipper,diesel,4.74,530.0,05:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_D4439C2C9539,LOC_BD15AF538A86,South East Delhi,DL,Balwant,बलवंत,2axle,7330.0,146,open,diesel,4.53,360.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
